time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2020-04-25 01:00:00,14.3,0,385.92,86.74,1.03,0,0
2020-04-25 02:00:00,13.21,0,388.91,99.72,0.76,0.0061,0
2020-04-25 03:00:00,12.37,0,383.97,100,1.81,0.0061,0
2020-04-25 04:00:00,11.4,0,380.48,100,1.6,0,0
2020-04-25 05:00:00,10.85,0.72,377.62,100,1.98,0.0061,0
2020-04-25 06:00:00,10.66,8.14,376.22,100,0.81,0,0
2020-04-25 07:00:00,10.61,55.56,376.1,99.82,1.25,0,0
2020-04-25 08:00:00,11.19,245.03,380.89,96.28,1.77,0,0
2020-04-25 09:00:00,12.45,395.01,393.95,85.12,1.69,0,0
2020-04-25 10:00:00,14.18,293.01,401.28,79.03,2.13,0,0
2020-04-25 11:00:00,14.98,279.85,396.91,74.01,1.78,0,0
2020-04-25 12:00:00,14.05,127.62,393.64,83.32,2.78,0.01219,0
2020-04-25 13:00:00,12.31,95.34,388.86,99.97,2.07,0.03048,0
2020-04-25 14:00:00,11.8,76.08,382.63,100,1.55,0.02438,0
2020-04-25 15:00:00,11.14,69.75,379.66,99.99,1.32,0.04877,0
2020-04-25 16:00:00,10.8,103.51,378.3,100,2.67,0.0061,0
2020-04-25 17:00:00,10.49,23.19,376.52,100,1.62,0,0
2020-04-25 18:00:00,10.18,4.21,374.89,100,2.14,0,0
2020-04-25 19:00:00,10.14,0,373.43,100,1.61,0.01219,0
2020-04-25 20:00:00,10.17,0,373.03,100,1.54,0,0
2020-04-25 21:00:00,10.09,0,373.2,100,1.26,0,0
2020-04-25 22:00:00,10.13,0,373.24,100,0.96,0.09754,0
2020-04-25 23:00:00,10.31,0,371.88,99.99,1.35,0.05486,0
2020-04-26 00:00:00,10.5,0,372.32,99.96,2.03,0.0061,0
2020-04-26 01:00:00,10.39,0,372.43,99.99,1.65,0,0
2020-04-26 02:00:00,10.39,0,373.48,100,1.21,0.04877,0
2020-04-26 03:00:00,10.29,0,373.62,99.99,0.17,0.02438,0
2020-04-26 04:00:00,10.21,0,373.53,100,0.39,0,0
2020-04-26 05:00:00,10.08,2.76,373.58,100,0.88,0,0
2020-04-26 06:00:00,10.02,23.76,373.8,100,0.9,0,0
2020-04-26 07:00:00,10.18,100.29,376.51,100,0.36,0,0
2020-04-26 08:00:00,10.45,160.21,379.7,99.99,1.42,0,0
2020-04-26 09:00:00,11.73,341.55,387.15,97.61,1.84,0,0
2020-04-26 10:00:00,13.57,477.81,399.62,93.53,2.19,0,0
2020-04-26 11:00:00,13.83,396.85,386.13,93.1,2.07,0,0
2020-04-26 12:00:00,14.59,352.63,375.23,89.58,2.8,0,0
2020-04-26 13:00:00,17.08,430.33,367.05,69.83,2.29,0,0
2020-04-26 14:00:00,18.28,546.64,366.24,54.62,2.63,0,0
2020-04-26 15:00:00,18.1,454.22,373.74,51.88,4.28,0,0
2020-04-26 16:00:00,16.74,319.05,370.52,53.11,4.48,0,0
2020-04-26 17:00:00,15.3,88.08,382.64,57.18,3.01,0,0
2020-04-26 18:00:00,13.75,26.76,364.17,61.01,3.98,0,0
2020-04-26 19:00:00,12.79,0.21,344.52,63.11,2.79,0,0
2020-04-26 20:00:00,12.05,0,338.95,62.15,1.96,0,0
2020-04-26 21:00:00,11.63,0,352.42,62.74,2.46,0,0
2020-04-26 22:00:00,11.41,0,360.38,65.02,1.9,0,0
2020-04-26 23:00:00,11.23,0,337.79,65.38,2.43,0,0
2020-04-27 00:00:00,10.98,0,351.39,65.9,3.11,0,0
2020-04-27 01:00:00,10.59,0,345.8,66.03,4.04,0,0
2020-04-27 02:00:00,10.06,0,346.97,66.83,3.89,0,0
2020-04-27 03:00:00,9.57,0,332.72,66.29,3.79,0,0
2020-04-27 04:00:00,9.17,0,342.36,66.1,4.22,0,0
2020-04-27 05:00:00,8.94,3.07,332.12,63.5,2.17,0,0
2020-04-27 06:00:00,8.61,28.09,277.98,61.76,4.63,0,0
2020-04-27 07:00:00,9.02,219.47,273.74,59.32,6.05,0,0
2020-04-27 08:00:00,9.93,386.46,289.73,57.12,6.8,0,0
2020-04-27 09:00:00,10.91,727.56,286.2,51.98,5.95,0,0
2020-04-27 10:00:00,21.89,458.55,372.81,54.37,1.79,0,0
2020-04-27 11:00:00,24.66,508.32,389.38,46.75,1.52,0,0
2020-04-27 12:00:00,14.07,731,300.82,43.67,3.66,0,0
2020-04-27 13:00:00,25.98,541.72,372.62,38.66,2.16,0,0
2020-04-27 14:00:00,26.66,444.3,377.76,40.24,2.7,0,0
2020-04-27 15:00:00,15.53,701.46,295.47,35.8,5.58,0,0
2020-04-27 16:00:00,16.09,455.68,295.02,34.18,3.7,0,0
2020-04-27 17:00:00,15.74,120.82,298.63,33.98,1.88,0,0
2020-04-27 18:00:00,14.21,16.95,293.38,40.07,2.04,0,0
2020-04-27 19:00:00,12.14,0.95,290.03,50.77,1.86,0,0
2020-04-27 20:00:00,10.25,0,284.24,61.87,3.21,0,0
2020-04-27 21:00:00,8.75,0,279.57,68.49,3.49,0,0
2020-04-27 22:00:00,8.43,0,274.69,69.14,3.1,0,0
2020-04-27 23:00:00,7.62,0,275.63,74.55,3.76,0,0
2020-04-28 00:00:00,7.41,0,303.43,75.15,2.74,0,0
2020-04-28 01:00:00,7.97,0,324.27,74.05,1.44,0,0
2020-04-28 02:00:00,7.95,0,335.62,73.92,1.21,0,0
2020-04-28 03:00:00,8.25,0,342.6,74.02,0.77,0,0
2020-04-28 04:00:00,8.78,0,348.98,73.17,0.74,0,0
2020-04-28 05:00:00,9.19,0.73,351.5,76.94,0.56,0,0
2020-04-28 06:00:00,9.55,20.71,350.49,75.48,0.96,0,0
2020-04-28 07:00:00,11.19,186.02,328.84,60.47,1.6,0,0
2020-04-28 08:00:00,13.49,262.13,335.6,43.76,2.19,0,0
2020-04-28 09:00:00,14.33,227.73,367.02,44.59,0.73,0,0
2020-04-28 10:00:00,14.13,159,371.83,48.11,1.04,0,0
2020-04-28 11:00:00,14.06,223.98,369.32,50.51,1.69,0,0
2020-04-28 12:00:00,15.79,443.41,367.44,46.86,1.28,0,0
2020-04-28 13:00:00,18.61,473.65,357.38,44.8,2.11,0,0
2020-04-28 14:00:00,21.09,338.04,382.71,45.06,3.53,0,0
2020-04-28 15:00:00,20.96,215.4,388.36,45.25,2.27,0,0
2020-04-28 16:00:00,20.56,191.68,381.52,47.36,1.25,0,0
2020-04-28 17:00:00,19.25,40.55,393.59,58.3,0.76,0,0
2020-04-28 18:00:00,17.63,23.58,383.7,73.33,1.13,0,0
2020-04-28 19:00:00,16.3,0.17,369.69,75.69,1.04,0,0
2020-04-28 20:00:00,15.59,0,326.05,78.85,1.03,0,0
2020-04-28 21:00:00,13.57,0,317.33,84.56,1.47,0,0
2020-04-28 22:00:00,12.11,0,313.9,87.02,1.88,0,0
2020-04-28 23:00:00,11.35,0,322.56,89.76,1.86,0,0
2020-04-29 00:00:00,11.48,0,348.36,90.2,1.77,0,0
2020-04-29 01:00:00,11.66,0,326.01,90.51,1.72,0,0
2020-04-29 02:00:00,11.41,0,325.02,93.4,1.9,0,0
2020-04-29 03:00:00,11.23,0,314.21,95.19,1.98,0,0
2020-04-29 04:00:00,11.37,0,323.82,93.61,1.52,0,0
2020-04-29 05:00:00,11.86,6.43,321.57,90.39,1.79,0,0
2020-04-29 06:00:00,13.55,67.83,337.51,82.97,1.86,0,0
2020-04-29 07:00:00,16.12,104.07,354.02,72.04,2.11,0,0
2020-04-29 08:00:00,15.85,124.26,368.1,72.35,1.95,0,0
2020-04-29 09:00:00,17.7,493.34,340.37,71.32,2.07,0,0
2020-04-29 10:00:00,20.49,512.87,369.14,62.23,2.42,0,0
2020-04-29 11:00:00,22.75,620.95,352.39,57.86,5.02,0,0
2020-04-29 12:00:00,23.14,436.34,380.91,51.87,7.17,0,0
2020-04-29 13:00:00,22.9,246.54,408.8,54.9,5.13,0,0
2020-04-29 14:00:00,22.43,69.69,413.38,59.92,3.13,0,0
2020-04-29 15:00:00,22.66,124.05,407.31,61.83,3.63,0,0
2020-04-29 16:00:00,22.03,36.96,409.89,63.99,2.96,0,0
2020-04-29 17:00:00,21.6,32.38,404.29,62.15,4.45,0,0
2020-04-29 18:00:00,21.69,13.51,405.92,60,4,0,0
2020-04-29 19:00:00,21.28,0.18,406.95,62.03,4.36,0,0
2020-04-29 20:00:00,21.04,0,411.77,74.49,3.47,0,0
2020-04-29 21:00:00,19.76,0,410.39,96.1,3.64,0.06096,0
2020-04-29 22:00:00,17.59,0,403.31,100,3.96,0.01829,0
2020-04-29 23:00:00,16.78,0,401.65,100,3.98,0.09144,0
2020-04-30 00:00:00,14.56,0,396.78,99.94,5,0.38405,0
2020-04-30 01:00:00,11.82,0,381.2,99.92,5.01,0.14021,0
2020-04-30 02:00:00,11.54,0,374.01,100,5.71,0.17069,0
2020-04-30 03:00:00,11.44,0,371.64,100,5.24,0.08534,0
2020-04-30 04:00:00,11.49,0,372.67,100,3.21,0.07315,0
2020-04-30 05:00:00,11.39,0.47,373.76,100,0.77,0.03658,0
2020-04-30 06:00:00,11.54,18.07,374.71,100,0.7,0.0061,0
2020-04-30 07:00:00,11.54,45.34,377,100,1.2,0.0061,0
2020-04-30 08:00:00,11.34,67.07,377.13,100,1.88,0,0
2020-04-30 09:00:00,11.69,105.82,379.96,100,1.33,0,0
2020-04-30 10:00:00,12.28,244.84,384.33,97.7,1.56,0,0
2020-04-30 11:00:00,14.07,431.9,398.27,88.9,1.28,0,0
2020-04-30 12:00:00,15.93,491.8,377.51,76.81,1.78,0,0
2020-04-30 13:00:00,17.54,393.13,355.46,63.92,2.19,0,0
2020-04-30 14:00:00,17.64,324.85,387.04,56.66,2.24,0,0
2020-04-30 15:00:00,16.88,163.15,386.54,57.78,2.14,0,0
2020-04-30 16:00:00,16.04,104.9,380.72,60.72,1.92,0,0
2020-04-30 17:00:00,15.39,104.88,356.54,64.58,1.73,0,0
2020-04-30 18:00:00,14.81,42.76,352.29,66.63,1.63,0,0
2020-04-30 19:00:00,14.13,0.45,318.87,65.86,2.01,0,0
2020-04-30 20:00:00,13.35,0,306.41,64.2,1.92,0,0
2020-04-30 21:00:00,12.75,0,313.13,64.88,1.89,0,0
2020-04-30 22:00:00,12.19,0,325.32,69.08,1.89,0,0
2020-04-30 23:00:00,11.73,0,339.48,69.2,1.93,0,0
2020-05-01 00:00:00,11.25,0,338.89,66.36,2.44,0,0
2020-05-01 01:00:00,10.85,0,338.6,65.79,2.16,0,0
2020-05-01 02:00:00,10.82,0,352.95,67.24,2.54,0,0
2020-05-01 03:00:00,10.7,0,349.63,69.94,1.27,0,0
2020-05-01 04:00:00,10.34,0,353.84,71.69,1.17,0,0
2020-05-01 05:00:00,10.13,10.05,345.86,69.71,2.54,0,0
2020-05-01 06:00:00,10.17,82.16,341.11,70.74,1.51,0,0
2020-05-01 07:00:00,10.48,162.83,344.36,70.76,1.8,0,0
2020-05-01 08:00:00,11.33,240.62,351.9,65.83,1.16,0,0
2020-05-01 09:00:00,12.05,454.92,357.65,63.06,1.72,0,0
2020-05-01 10:00:00,12.72,378.8,356.58,59.6,2.57,0,0
2020-05-01 11:00:00,13.53,385.24,358.86,57.77,2.55,0,0
2020-05-01 12:00:00,13.07,407.52,365.81,60.53,2.79,0,0
2020-05-01 13:00:00,12.57,316.7,368.3,63.92,3.17,0,0
2020-05-01 14:00:00,13.09,260.18,361.74,63.1,2.27,0,0
2020-05-01 15:00:00,13.23,131.95,368.95,63.23,2.78,0,0
2020-05-01 16:00:00,13.59,207.37,361.85,62.55,2.36,0,0
2020-05-01 17:00:00,13.6,85.96,368.35,61.17,1.93,0,0
2020-05-01 18:00:00,13.13,24.61,350.8,65.93,3.34,0,0
2020-05-01 19:00:00,12.42,0.29,320.99,69.89,5.85,0,0
2020-05-01 20:00:00,12.08,0,331.23,70.15,4.39,0,0
2020-05-01 21:00:00,12.26,0,333.34,68.6,6.55,0,0
2020-05-01 22:00:00,12.33,0,339.89,67.25,4.21,0,0
2020-05-01 23:00:00,12.25,0,338.32,67.39,2.7,0,0
2020-05-02 00:00:00,11.98,0,318.67,68.28,2.15,0,0
2020-05-02 01:00:00,11.96,0,316.19,69.06,1.55,0,0
2020-05-02 02:00:00,11.43,0,290.27,69.54,1.88,0,0
2020-05-02 03:00:00,11.06,0,316.6,71.2,2.51,0,0
2020-05-02 04:00:00,10.88,0,341.05,69.32,3.34,0,0
2020-05-02 05:00:00,10.79,9.21,323.84,70.54,4.17,0,0
2020-05-02 06:00:00,10.94,79.86,312.08,68.63,2.86,0,0
2020-05-02 07:00:00,11.67,273.73,298.17,64.16,2.66,0,0
2020-05-02 08:00:00,12.98,360.26,311.1,56.85,2.97,0,0
2020-05-02 09:00:00,14.61,451.14,342.04,50.96,1.51,0,0
2020-05-02 10:00:00,16.04,420.75,334.5,46.21,1.38,0,0
2020-05-02 11:00:00,17.99,537.05,343.85,39.3,1.71,0,0
2020-05-02 12:00:00,19.23,716.7,336.34,33.13,1.55,0,0
2020-05-02 13:00:00,21.45,582.63,346.02,30.79,2.28,0,0
2020-05-02 14:00:00,25.77,347.59,405.47,58.15,3.37,0.00152,0
2020-05-02 15:00:00,23.29,681.77,340.33,29.74,2.47,0,0
2020-05-02 16:00:00,22.96,464.74,343.47,33.91,2.95,0,0
2020-05-02 17:00:00,22.73,149.67,348.79,37.2,1.92,0,0
2020-05-02 18:00:00,21.95,20.38,348.9,45.18,0.99,0,0
2020-05-02 19:00:00,19.69,0.33,346.18,59.41,0.25,0,0
2020-05-02 20:00:00,18.21,0,339.2,70.21,0.9,0,0
2020-05-02 21:00:00,17.6,0,330.93,81.14,1.23,0,0
2020-05-02 22:00:00,15.58,0,327.27,86.89,1.73,0,0
2020-05-02 23:00:00,13.97,0,324.48,90.33,2.52,0,0
2020-05-03 00:00:00,14.3,0.4,324.31,76.03,2.87,0,0
2020-05-03 01:00:00,17.3,0.07,325.62,52.14,3.77,0,0
2020-05-03 02:00:00,19.96,0,337.12,49.9,4.79,0,0
2020-05-03 03:00:00,19.67,0,341.47,52.3,3.6,0,0
2020-05-03 04:00:00,19.1,0,344.57,54.02,3.27,0,0
2020-05-03 05:00:00,19.23,11.17,345.41,54.36,2.02,0,0
2020-05-03 06:00:00,19.65,78.56,350.87,54.3,2.24,0,0
2020-05-03 07:00:00,21.23,229.59,354.81,54.39,3.1,0,0
2020-05-03 08:00:00,23.05,341.95,371.33,54.2,2.51,0,0
2020-05-03 09:00:00,23.88,409.34,386.44,53.37,2.07,0,0
2020-05-03 10:00:00,24.6,480.34,398.82,51.24,2.5,0,0
2020-05-03 11:00:00,24.95,410.4,412.07,49.24,2.68,0,0
2020-05-03 12:00:00,25.07,511.15,384.5,47.7,3.36,0,0
2020-05-03 13:00:00,26.59,461.03,389.63,43.62,1.29,0,0
2020-05-03 14:00:00,27.68,508.37,403.26,41.18,1.46,0,0
2020-05-03 15:00:00,28.5,541.03,402.8,38.11,1.79,0,0
2020-05-03 16:00:00,29.42,439.64,401.2,30.34,2.72,0,0
2020-05-03 17:00:00,27.28,177.17,395.44,35.17,1.57,0,0
2020-05-03 18:00:00,24.39,21.1,392.77,54.29,0.86,0,0
2020-05-03 19:00:00,22.74,0.13,379.65,71,0.63,0,0
2020-05-03 20:00:00,22.59,0.19,389.77,72.24,0.84,0,0
2020-05-03 21:00:00,21.91,0.39,409.12,75.56,1.12,0,0
2020-05-03 22:00:00,20.78,1.03,408.65,80.1,2.74,0.01219,0
2020-05-03 23:00:00,19.78,0,395.49,85.26,2.79,0,0
2020-05-04 00:00:00,19.27,0,399.79,87.51,2.83,0.03048,0
2020-05-04 01:00:00,18.98,0,400.73,87.01,2.22,0.0061,0
2020-05-04 02:00:00,19.26,0.09,382.42,82.42,3.47,0,0
2020-05-04 03:00:00,19.07,0,340.5,74.28,5.21,0,0
2020-05-04 04:00:00,18.45,0,340.7,68.71,3.78,0,0
2020-05-04 05:00:00,17.9,5.73,325.72,66.31,3.39,0,0
2020-05-04 06:00:00,17.19,29.61,314.2,60.62,3.52,0,0
2020-05-04 07:00:00,16.89,254.56,307.97,53.14,4.13,0,0
2020-05-04 08:00:00,17.52,354.35,317.95,44.89,4.66,0,0
2020-05-04 09:00:00,18.88,724.93,325.35,37.15,3.46,0,0
2020-05-04 10:00:00,19.8,412.09,376.73,73.51,2.65,0.00975,0
2020-05-04 11:00:00,20.46,391.94,387.43,67.63,3.28,0.00122,0
2020-05-04 12:00:00,21,419.13,378.14,64.35,2.48,0,0
2020-05-04 13:00:00,21.39,416.41,381.33,61.44,3.12,0.00122,0
2020-05-04 14:00:00,21.37,376.33,386.3,58.54,3.23,0,0
2020-05-04 15:00:00,23.68,690.1,336.13,25.36,3.31,0,0
2020-05-04 16:00:00,23.75,522.64,333.48,26.31,2.96,0,0
2020-05-04 17:00:00,24.11,178.53,339.2,27.16,1.56,0,0
2020-05-04 18:00:00,23.75,22.36,336.9,29.06,3.12,0,0
2020-05-04 19:00:00,22.25,0.16,335.05,36.1,1.71,0,0
2020-05-04 20:00:00,19.36,0,326.52,48.16,2.89,0,0
2020-05-04 21:00:00,17.58,0,318.77,53.71,3.06,0,0
2020-05-04 22:00:00,17.23,0,326.91,60.4,2.18,0,0
2020-05-04 23:00:00,16.5,0,351.12,62.82,2.44,0,0
2020-05-05 00:00:00,16.44,0,350.31,63.97,3.68,0,0
2020-05-05 01:00:00,17.14,0,350.58,57.14,3.56,0,0
2020-05-05 02:00:00,16.3,0,327.2,52.47,2.68,0,0
2020-05-05 03:00:00,15.39,0,331.54,49.57,1.6,0,0
2020-05-05 04:00:00,14.1,0,351.2,49.85,1.88,0,0
2020-05-05 05:00:00,12.93,5,355.57,50.46,1.89,0,0
2020-05-05 06:00:00,12.18,22.88,368.96,54.3,1.97,0,0
2020-05-05 07:00:00,11.53,69.39,363.94,58.12,1.7,0,0
2020-05-05 08:00:00,10.65,77.58,367.35,67.45,1.63,0,0
2020-05-05 09:00:00,9.27,60.09,367.33,82.26,2.13,0.03658,0
2020-05-05 10:00:00,8.62,238.5,366.98,93.1,1.63,0.02438,0
2020-05-05 11:00:00,8.65,354.43,373.08,93.22,2.69,0,0
2020-05-05 12:00:00,9.36,365.16,373.03,87.53,1.14,0,0
2020-05-05 13:00:00,10.24,367.6,365.1,80.69,1.67,0,0
2020-05-05 14:00:00,10.43,169.03,371.82,84.34,1.83,0.01219,0
2020-05-05 15:00:00,9.85,152.35,371.77,92.3,1.28,0,0
2020-05-05 16:00:00,9.94,86.15,371.06,93.49,1.62,0,0
2020-05-05 17:00:00,9.98,51.31,368.12,94.66,1.13,0,0
2020-05-05 18:00:00,9.81,27.08,367.64,96.66,1.04,0,0
2020-05-05 19:00:00,9.71,0.24,367.6,99.26,1.06,0,0
2020-05-05 20:00:00,9.85,0,366.89,98.57,1.16,0,0
2020-05-05 21:00:00,9.85,0,369.89,99.49,0.99,0.02438,0
2020-05-05 22:00:00,9.71,0,370.48,100,0.21,0,0
2020-05-05 23:00:00,9.9,0,371.05,100,0.65,0,0
2020-05-06 00:00:00,9.96,0,372.2,99.99,0.4,0,0
2020-05-06 01:00:00,10.46,0.01,370.33,98.29,1.87,0,0
2020-05-06 02:00:00,11.53,0,354.26,91.81,3.04,0,0
2020-05-06 03:00:00,10.94,0,344.61,90.77,2.01,0,0
2020-05-06 04:00:00,9.92,0,342.61,97.81,1.47,0,0
2020-05-06 05:00:00,10.16,9.86,346.23,86.35,1.35,0,0
2020-05-06 06:00:00,11.28,65.21,328.7,71.83,2.12,0,0
2020-05-06 07:00:00,11.77,148.3,345.3,69.81,1.84,0,0
2020-05-06 08:00:00,12.13,151.49,360.42,68.14,0.99,0,0
2020-05-06 09:00:00,12.68,236.86,357.8,65.29,1.35,0,0
2020-05-06 10:00:00,12.64,328.13,361.34,60.98,2.03,0,0
2020-05-06 11:00:00,12.25,393.78,361.27,59.71,2.41,0,0
2020-05-06 12:00:00,12.45,422.48,349.84,57.32,2.74,0,0
2020-05-06 13:00:00,12.68,433.53,334.92,53.06,3.61,0.0061,0
2020-05-06 14:00:00,11.88,387.94,353.35,57.33,3.85,0,0
2020-05-06 15:00:00,11.28,385.08,330.23,55.23,2.78,0,0
2020-05-06 16:00:00,10.52,279.94,341.91,54.7,4.17,0,0
2020-05-06 17:00:00,9.29,113.56,325.54,56.78,4.42,0,0
2020-05-06 18:00:00,8.71,60.54,320.74,57.39,3.15,0,0
2020-05-06 19:00:00,8,1.3,288.13,60.14,4.52,0,0
2020-05-06 20:00:00,7.71,0,283.05,62.09,5.25,0,0
2020-05-06 21:00:00,7.46,0,272.7,62.25,3.17,0,0
2020-05-06 22:00:00,7.55,0,273.32,63.85,2.42,0,0
2020-05-06 23:00:00,7.36,0,271.76,65.79,3.03,0,0
2020-05-07 00:00:00,7.31,0,269.46,66.49,3.42,0,0
2020-05-07 01:00:00,7.14,0,266.58,64.77,3.64,0,0
2020-05-07 02:00:00,6.95,0,262.75,63.25,3.59,0,0
2020-05-07 03:00:00,6.64,0,259.86,59.92,4.34,0,0
2020-05-07 04:00:00,6.23,0,257.9,58.63,2.86,0,0
2020-05-07 05:00:00,5.92,5.59,256.19,55.3,1.92,0,0
2020-05-07 06:00:00,6.26,30.8,255.39,50.57,1.67,0,0
2020-05-07 07:00:00,7.4,295.41,255.93,46.08,3.15,0,0
2020-05-07 08:00:00,9.19,303.25,279.21,38.33,3.87,0,0
2020-05-07 09:00:00,10.87,668.9,294.7,31.55,4.44,0,0
2020-05-07 10:00:00,21.98,502.01,393.66,65.56,2.76,0,0
2020-05-07 11:00:00,21.52,586.13,370.55,59.06,2.29,0,0
2020-05-07 12:00:00,21.5,438.25,361.5,45.02,2.28,0,0
2020-05-07 13:00:00,23.81,425.78,370.97,46.03,2.42,0,0
2020-05-07 14:00:00,23.44,416.39,390.36,45.88,2.01,0,0
2020-05-07 15:00:00,21.18,675.76,298.44,27.91,2.47,0,0
2020-05-07 16:00:00,20.24,540.52,298.15,27.38,2.87,0,0
2020-05-07 17:00:00,20.12,165.62,304.41,28.49,3.2,0,0
2020-05-07 18:00:00,18.89,24.13,305.49,29.87,1.7,0,0
2020-05-07 19:00:00,17.93,0.77,301.8,36.12,1.81,0,0
2020-05-07 20:00:00,13.79,0,298.97,45.94,1.96,0,0
2020-05-07 21:00:00,11.82,0,293.84,54.7,2.1,0,0
2020-05-07 22:00:00,12.61,0.01,287.08,50.74,1.57,0,0
2020-05-07 23:00:00,13.01,0,290.72,45.94,2.1,0,0
2020-05-08 00:00:00,13.37,0,292.13,45.08,1.9,0,0
2020-05-08 01:00:00,12.21,0,292.13,56.89,1.09,0,0
2020-05-08 02:00:00,12.16,0,305.17,57.48,1.09,0,0
2020-05-08 03:00:00,11.58,0,304.06,60.3,0.8,0,0
2020-05-08 04:00:00,10.72,0,294.03,64.32,1.44,0,0
2020-05-08 05:00:00,9.59,9.12,291.93,74.85,1.51,0,0
2020-05-08 06:00:00,10.63,74.47,303.48,70.35,1.13,0,0
2020-05-08 07:00:00,12.82,213.28,326.37,57.92,0.71,0,0
2020-05-08 08:00:00,14.45,332.42,343.97,54.33,0.75,0,0
2020-05-08 09:00:00,16.4,441.12,355.48,50.92,1.31,0,0
2020-05-08 10:00:00,18.04,388.78,367.08,47.14,1.73,0,0
2020-05-08 11:00:00,18.87,222.85,375.98,44.25,1.44,0,0
2020-05-08 12:00:00,18.23,176.9,377.27,49.63,0.88,0,0
2020-05-08 13:00:00,16.59,123.71,378.27,59.45,2.84,0,0
2020-05-08 14:00:00,13.82,103.02,374.6,78.5,2.74,0.0061,0
2020-05-08 15:00:00,12.14,86.6,377.57,88.51,2.12,0.0061,0
2020-05-08 16:00:00,12.11,99.71,372.49,85.78,2.14,0.0061,0
2020-05-08 17:00:00,12.46,104.15,368.01,83.67,2.48,0,0
2020-05-08 18:00:00,12.33,22.35,363.3,83.01,2.67,0,0
2020-05-08 19:00:00,11.34,1.05,363.87,80.74,3.35,0,0
2020-05-08 20:00:00,9.33,0,335.66,75.11,3.78,0,0
2020-05-08 21:00:00,8.21,0,308.36,68.26,4.14,0,0
2020-05-08 22:00:00,6.37,0,267.59,64.21,3.8,0,0
2020-05-08 23:00:00,4.15,0,252.94,57.75,5.04,0,0
2020-05-09 00:00:00,3.42,0,246.56,55.08,3.84,0,0
2020-05-09 01:00:00,2.82,0,244.31,54.73,3.33,0,0
2020-05-09 02:00:00,2.21,0,240.99,56.92,2.95,0,0
2020-05-09 03:00:00,1.88,0,241.65,56.99,2.98,0,0
2020-05-09 04:00:00,1.1,0,241.54,63.11,1.77,0,0
2020-05-09 05:00:00,0.86,11.18,259.7,65.93,1.53,0,0
2020-05-09 06:00:00,1.57,36.15,241.05,60.7,1.04,0,0
2020-05-09 07:00:00,3.05,309.28,247.28,56.13,2.55,0,0
2020-05-09 08:00:00,4.83,367.23,260.02,51.61,3.42,0,0
2020-05-09 09:00:00,5.98,570.74,266.41,42.94,2.4,0,0
2020-05-09 10:00:00,7.6,466.6,272.59,36.78,3.33,0,0
2020-05-09 11:00:00,22.14,487.75,382.23,64.68,2.39,0,0
2020-05-09 12:00:00,23.31,435.07,386.61,61.98,2.3,0,0
2020-05-09 13:00:00,24.6,412.13,401.24,56.49,3.08,0,0
2020-05-09 14:00:00,24.75,509.24,383.33,62.51,3.02,0,0
2020-05-09 15:00:00,12.4,706.01,272.63,27.56,3.58,0,0
2020-05-09 16:00:00,12.82,556.39,271.63,26.3,2.36,0,0
2020-05-09 17:00:00,12.46,177.68,276.19,27.13,3.09,0,0
2020-05-09 18:00:00,11.29,22.53,275.86,30.01,2.07,0,0
2020-05-09 19:00:00,10.03,0.9,269.53,33.8,1.09,0,0
2020-05-09 20:00:00,8.19,0,267.12,41.26,1.89,0,0
2020-05-09 21:00:00,5.73,0,262.7,61.02,2.25,0,0
2020-05-09 22:00:00,4.69,0,257.05,66.32,2.36,0,0
2020-05-09 23:00:00,3.86,0,255.18,69.46,2.55,0,0
2020-05-10 00:00:00,2.54,0,257.27,72.88,2.67,0,0
2020-05-10 01:00:00,2.06,0,264,76,3.38,0,0
2020-05-10 02:00:00,1.58,0,258.7,77.08,1.87,0,0
2020-05-10 03:00:00,0.92,0,256.43,77.72,1.62,0,0
2020-05-10 04:00:00,0.72,0,260.29,80.27,1.16,0,0
2020-05-10 05:00:00,0.73,12.64,256.54,80.18,1.41,0,0
2020-05-10 06:00:00,2.87,45.49,255.19,66.87,2.59,0,0
2020-05-10 07:00:00,6,316.64,246.72,46.84,2.85,0,0
2020-05-10 08:00:00,7.38,368.94,267.46,45.18,2.39,0,0
2020-05-10 09:00:00,8.92,736.78,278.14,42.54,3.17,0,0
2020-05-10 10:00:00,17.8,325.41,387.43,79.65,1.63,0.01067,0
2020-05-10 11:00:00,18.65,435.76,387.1,77.54,1.71,0,0
2020-05-10 12:00:00,21.63,413.49,390.35,68.62,2.72,0.02316,0
2020-05-10 13:00:00,22.92,385.02,391.78,64.89,2.66,0,0
2020-05-10 14:00:00,23.48,373.89,390.55,63.3,1.92,0,0
2020-05-10 15:00:00,21.35,697.76,304.25,31.35,4.52,0,0
2020-05-10 16:00:00,21.07,530.42,308.31,34.16,3.92,0,0
2020-05-10 17:00:00,20.13,123.39,317.25,39.87,3.69,0,0
2020-05-10 18:00:00,18.48,24.87,312.59,44.87,3.16,0,0
2020-05-10 19:00:00,17.29,1.07,308.08,45.79,1.53,0,0
2020-05-10 20:00:00,15.95,0,303.82,49.74,1.33,0,0
2020-05-10 21:00:00,13.95,0,315.87,57.23,1.12,0,0
2020-05-10 22:00:00,12.33,0,320.88,66.02,0.99,0,0
2020-05-10 23:00:00,13.38,0.62,339.83,57.41,1.92,0,0
