station,date,depth_m,parameter,value,depth.measurement,datasource,sitetype,do_flag,flag
200,1996-09-04,3,temp_C,22,actual,LMP DO,pelagic,NA,NA
200,2006-07-24,5,temp_C,22.4,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,5,DO_mgl,8.55,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,20.5,temp_C,9,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,3,DO_pctsat,96.1,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,8,temp_C,17,actual,LMP DO,pelagic,NA,NA
200,1996-10-08,8,DO_pctsat,87,actual,LMP DO,pelagic,NA,NA
200,2003-09-22,16,DO_pctsat,60.5,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,13,DO_mgl,5.2700000000000005,actual,LMP DO,pelagic,NA,NA
200,1994-08-03,2,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,1996-05-22,16,temp_C,7.9,actual,LMP DO,pelagic,NA,NA
200,1999-07-01,3,temp_C,23,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,17,DO_pctsat,75.4,actual,LMP DO,pelagic,NA,NA
200,1993-08-22,8,temp_C,21.5,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,2,DO_pctsat,96.5,actual,LMP DO,pelagic,NA,NA
200,2015-09-21,6,DO_mgl,8.5,actual,LMP DO,pelagic,NA,NA
200,1994-08-03,8,DO_pctsat,104,actual,LMP DO,pelagic,NA,NA
200,1999-07-01,5,temp_C,21,actual,LMP DO,pelagic,NA,NA
200,2003-09-22,16,DO_mgl,8.2,actual,LMP DO,pelagic,NA,NA
200,2016-05-31,6,DO_pctsat,106.9,actual,LMP DO,pelagic,NA,NA
200,1996-05-22,17,temp_C,7.8,actual,LMP DO,pelagic,NA,NA
200,2014-08-19,1,DO_mgl,8.739999999999998,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,8,DO_mgl,8.92,actual,LMP DO,pelagic,NA,NA
200,2011-05-31,12,DO_pctsat,94.3,actual,LMP DO,pelagic,NA,NA
200,1996-10-08,7,DO_pctsat,82,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,5,temp_C,23.9,actual,LMP DO,pelagic,NA,NA
200,2019-09-30,22.123,DO_pctsat,21,actual,LMP DO,pelagic,NA,NA
200,1992-08-28,14.5,temp_C,6.8,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,13,DO_mgl,7.17,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,14,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,2003-09-22,17,DO_pctsat,50.9,actual,LMP DO,pelagic,NA,NA
200,2004-07-26,14,DO_mgl,8.92,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,13,DO_mgl,11.6,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,7,DO_mgl,11.3,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,14,temp_C,10.9,actual,LMP DO,pelagic,NA,NA
200,2014-08-19,2,DO_mgl,8.729999999999999,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,11,temp_C,11,actual,LMP DO,pelagic,NA,NA
200,2015-09-21,8,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
200,1992-07-29,4,DO_mgl,8,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,13,DO_pctsat,66.8,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,10,DO_mgl,8.43,actual,LMP DO,pelagic,NA,NA
200,1992-08-28,13,temp_C,7.2,actual,LMP DO,pelagic,NA,NA
200,2011-05-31,11,DO_pctsat,95.1,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,25,DO_mgl,3.5,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,13,DO_pctsat,82.5,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,4,temp_C,24.5,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,18,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,17,temp_C,10.2,actual,LMP DO,pelagic,NA,NA
200,1994-08-03,4,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,14,DO_mgl,11.5,actual,LMP DO,pelagic,NA,NA
200,1999-10-12,3,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,11.5,temp_C,11,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,5,temp_C,18.5,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,4,temp_C,18.5,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,13,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,1987-05-29,5,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,10,DO_mgl,8.62,actual,LMP DO,pelagic,NA,NA
200,2016-05-31,5,DO_pctsat,107,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,6,temp_C,22.6,actual,LMP DO,pelagic,NA,NA
200,1993-08-22,6,temp_C,21.5,actual,LMP DO,pelagic,NA,NA
200,2003-09-22,15,DO_mgl,8.7,actual,LMP DO,pelagic,NA,NA
200,2004-07-26,15,DO_mgl,8.88,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,13,temp_C,11.4,actual,LMP DO,pelagic,NA,NA
200,1996-09-04,2,temp_C,22,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,12,temp_C,11.8,actual,LMP DO,pelagic,NA,NA
200,2015-09-21,14,DO_pctsat,53.8,actual,LMP DO,pelagic,NA,NA
200,2015-09-21,12,DO_pctsat,72,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,7,DO_pctsat,97.3,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,4,DO_pctsat,95.7,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,11,DO_mgl,9.77,actual,LMP DO,pelagic,NA,NA
200,1994-08-03,5,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,15,temp_C,10.9,actual,LMP DO,pelagic,NA,NA
200,1989-07-25,0.1,DO_pctsat,97,actual,LMP DO,pelagic,NA,NA
200,1999-07-01,1,temp_C,23,actual,LMP DO,pelagic,NA,NA
200,1999-07-01,2,temp_C,23.5,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,10,DO_pctsat,96.8,actual,LMP DO,pelagic,NA,NA
200,1994-08-03,6,DO_pctsat,97,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,6,temp_C,18.5,actual,LMP DO,pelagic,NA,NA
200,2016-05-31,1,DO_pctsat,107,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,18,DO_pctsat,77,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,9,temp_C,16.9,actual,LMP DO,pelagic,NA,NA
200,2004-07-26,16,DO_mgl,8.91,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,2,temp_C,25.6,actual,LMP DO,pelagic,NA,NA
200,1987-05-29,6,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,14,DO_pctsat,77.8,actual,LMP DO,pelagic,NA,NA
200,2011-06-21,15,temp_C,9.3,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,1,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,17,DO_mgl,8.5,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,8,DO_mgl,8.7,actual,LMP DO,pelagic,NA,NA
200,2015-09-21,13,DO_pctsat,64.7,actual,LMP DO,pelagic,NA,NA
200,1994-08-03,3,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
200,2016-06-21,10,temp_C,12.7,actual,LMP DO,pelagic,NA,NA
200,1996-10-08,7,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,16,temp_C,10.8,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,14,temp_C,11.1,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,14,DO_pctsat,64.9,actual,LMP DO,pelagic,NA,NA
200,2004-07-26,7,temp_C,20.4,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,6,DO_pctsat,99.6,actual,LMP DO,pelagic,NA,NA
200,2016-05-31,4,DO_pctsat,107.4,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,12,temp_C,13,actual,LMP DO,pelagic,NA,NA
200,1994-08-03,7,DO_pctsat,101,actual,LMP DO,pelagic,NA,NA
200,1996-09-04,11,temp_C,13,actual,LMP DO,pelagic,NA,NA
200,1996-09-04,0.5,temp_C,22.5,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,7,temp_C,20.3,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,12,DO_mgl,11.9,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,4,DO_mgl,8.51,actual,LMP DO,pelagic,NA,NA
200,1996-10-08,6,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,10,temp_C,14.9,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,14,DO_pctsat,50,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,15,temp_C,9.5,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,7,temp_C,19.1,actual,LMP DO,pelagic,NA,NA
200,2013-09-17,0.1,DO_mgl,8.629999999999999,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,16,DO_pctsat,74.5,actual,LMP DO,pelagic,NA,NA
200,2016-05-31,7,DO_pctsat,104.9,actual,LMP DO,pelagic,NA,NA
200,2006-07-24,8,temp_C,15.5,actual,LMP DO,pelagic,NA,NA
200,2008-06-03,11,temp_C,11.8,actual,LMP DO,pelagic,DO PCT >140,NA
200,1999-09-20,1,temp_C,18.5,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,8,DO_pctsat,94.4,actual,LMP DO,pelagic,NA,NA
200,2012-08-20,0.1,temp_C,23.5,actual,LMP DO,pelagic,NA,NA
200,2011-06-21,16,temp_C,9.1,actual,LMP DO,pelagic,NA,NA
200,2014-08-19,1,temp_C,20.9,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,2,temp_C,20.5,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,7,DO_mgl,8.43,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,2,DO_mgl,8.44,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,5,DO_mgl,11.3,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,7,temp_C,18.5,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,11,DO_pctsat,94.5,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,8,temp_C,18.5,actual,LMP DO,pelagic,NA,NA
200,1996-05-22,22,temp_C,7.5,actual,LMP DO,pelagic,NA,NA
200,1996-10-08,6,DO_pctsat,84,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,9,DO_mgl,9.69,actual,LMP DO,pelagic,NA,NA
200,1996-10-08,8,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,1986-08-03,0.1,DO_pctsat,98,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,25,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,19,DO_pctsat,41,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,18,DO_pctsat,41,actual,LMP DO,pelagic,NA,NA
200,1996-09-04,14,temp_C,10.5,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,18,temp_C,9.5,actual,LMP DO,pelagic,NA,NA
200,1996-09-04,13,temp_C,11,actual,LMP DO,pelagic,NA,NA
200,2004-07-26,17,DO_mgl,7.6899999999999995,actual,LMP DO,pelagic,NA,NA
200,2004-07-26,12,DO_mgl,8.43,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,20,DO_pctsat,38,actual,LMP DO,pelagic,NA,NA
200,1996-06-14,7,temp_C,13.5,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,26,DO_mgl,3,actual,LMP DO,pelagic,NA,NA
200,1993-08-22,7,temp_C,21.5,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,14,DO_mgl,5.159999999999999,actual,LMP DO,pelagic,NA,NA
200,1996-10-08,1,DO_pctsat,89,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,9,temp_C,14,actual,LMP DO,pelagic,NA,NA
200,1996-09-04,12,temp_C,12,actual,LMP DO,pelagic,NA,NA
200,2013-09-17,0.1,DO_pctsat,93.2,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,3,DO_mgl,8.38,actual,LMP DO,pelagic,NA,NA
200,2013-09-17,3,DO_pctsat,91.9,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,12,DO_mgl,9.05,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,8,temp_C,19.1,actual,LMP DO,pelagic,NA,NA
200,1996-10-08,5,DO_pctsat,83,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,10,temp_C,18.8,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,13,temp_C,11.6,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,6,DO_mgl,8.629999999999999,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,3,temp_C,20.4,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,16,DO_pctsat,44,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,11,temp_C,12.4,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,3,DO_mgl,8.52,actual,LMP DO,pelagic,NA,NA
200,1995-06-16,8,temp_C,12.8,actual,LMP DO,pelagic,NA,NA
200,1987-05-29,10,DO_pctsat,90,actual,LMP DO,pelagic,NA,NA
200,2012-08-20,15,DO_pctsat,47.7,actual,LMP DO,pelagic,NA,NA
200,1999-09-02,3,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
200,1987-05-29,8,DO_pctsat,96,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,12,DO_mgl,7.67,actual,LMP DO,pelagic,NA,NA
200,1999-07-01,6,temp_C,19.5,actual,LMP DO,pelagic,NA,NA
200,1996-09-04,15,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,2011-05-31,8,DO_pctsat,102.6,actual,LMP DO,pelagic,NA,NA
200,2003-09-22,14,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,2011-06-21,11,temp_C,10.8,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,4,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,2004-07-26,13,DO_mgl,8.850000000000001,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,11,DO_mgl,7.89,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,1,DO_mgl,8.49,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,1,temp_C,20.5,actual,LMP DO,pelagic,NA,NA
200,2011-05-31,13,DO_pctsat,94.1,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,11,temp_C,15.3,actual,LMP DO,pelagic,NA,NA
200,1993-08-22,9,temp_C,19.5,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,7,DO_pctsat,103,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,10,DO_pctsat,85.7,actual,LMP DO,pelagic,NA,NA
200,2019-09-30,22.251,DO_pctsat,20.7,actual,LMP DO,pelagic,NA,NA
200,2015-09-21,13,DO_mgl,6.84,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,6,temp_C,15.9,actual,LMP DO,pelagic,NA,NA
200,2000-05-27,14,DO_pctsat,89,actual,LMP DO,pelagic,NA,NA
200,2003-08-18,11,DO_pctsat,93.9,actual,LMP DO,pelagic,NA,NA
200,1996-09-04,16,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,18,DO_mgl,8.41,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,13,DO_mgl,8.870000000000001,actual,LMP DO,pelagic,NA,NA
200,1986-08-03,6,DO_pctsat,83,actual,LMP DO,pelagic,NA,NA
200,2012-08-20,16,DO_pctsat,45.1,actual,LMP DO,pelagic,NA,NA
200,2011-06-21,1,temp_C,19.9,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,11,temp_C,13.8,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,8,temp_C,20.6,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,1,DO_pctsat,96.9,actual,LMP DO,pelagic,NA,NA
200,1996-06-14,5,temp_C,16,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,0.5,DO_pctsat,97.5,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,9,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,1994-08-03,1,DO_pctsat,101,actual,LMP DO,pelagic,NA,NA
200,2011-06-21,18,temp_C,9,actual,LMP DO,pelagic,NA,NA
200,2001-08-21,11,DO_pctsat,76,actual,LMP DO,pelagic,NA,NA
200,1999-09-20,26,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,16,temp_C,9.5,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,17,temp_C,9.5,actual,LMP DO,pelagic,NA,NA
200,1996-05-22,21,temp_C,7.5,actual,LMP DO,pelagic,NA,NA
200,2012-08-20,5,DO_mgl,8.25,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,14,DO_pctsat,80,actual,LMP DO,pelagic,NA,NA
200,1999-07-01,0.5,temp_C,23.5,actual,LMP DO,pelagic,NA,NA
200,1999-06-28,15,temp_C,9.1,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,12,DO_pctsat,85.4,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,17,DO_pctsat,43,actual,LMP DO,pelagic,NA,NA
200,2015-09-21,14,DO_mgl,5.85,actual,LMP DO,pelagic,NA,NA
200,2016-09-28,4,DO_pctsat,95.7,actual,LMP DO,pelagic,NA,NA
200,1996-06-14,6,temp_C,14.5,actual,LMP DO,pelagic,NA,NA
200,2006-05-31,1,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
200,2004-06-21,14,temp_C,10.3,actual,LMP DO,pelagic,NA,NA
200,2008-06-03,13,DO_mgl,5.99,actual,LMP DO,pelagic,NA,NA
200,1999-09-02,4,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
200,2006-10-09,29,temp_C,9.6,actual,LMP DO,pelagic,NA,NA
200,2006-05-31,0.5,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
200,2006-10-09,28,temp_C,9.7,actual,LMP DO,pelagic,NA,NA
200,1987-05-29,9,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,5,DO_mgl,8.9,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,15,DO_mgl,8.48,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,5,temp_C,17.8,actual,LMP DO,pelagic,NA,NA
200,2006-10-09,0.5,DO_pctsat,95.8,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,0.5,DO_mgl,8.53,actual,LMP DO,pelagic,NA,NA
200,2006-07-24,9,temp_C,14.4,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,10,DO_mgl,8.57,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,7,DO_mgl,8.56,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,14,DO_mgl,8.450000000000001,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,6,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,15,DO_mgl,5.2,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,9,temp_C,19.1,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,19,DO_pctsat,71,actual,LMP DO,pelagic,NA,NA
200,1999-09-02,0.5,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,13,DO_pctsat,81,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,15,DO_pctsat,75,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,15,DO_pctsat,77.9,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,8,DO_pctsat,98.2,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,4,temp_C,20.4,actual,LMP DO,pelagic,NA,NA
200,2007-09-11,11,DO_pctsat,61,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,7,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,1993-07-25,4,temp_C,20.5,actual,LMP DO,pelagic,NA,NA
200,1986-08-03,0.5,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
200,1995-06-16,12,temp_C,9.2,actual,LMP DO,pelagic,NA,NA
200,2006-10-09,2,DO_pctsat,93.6,actual,LMP DO,pelagic,NA,NA
200,1986-08-03,7.5,DO_pctsat,56,actual,LMP DO,pelagic,NA,NA
200,2008-07-29,13,DO_pctsat,18.3,actual,LMP DO,pelagic,NA,NA
200,1991-05-28,0.5,DO_pctsat,99,actual,LMP DO,pelagic,NA,NA
200,1993-07-25,6,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,7,DO_mgl,9.06,actual,LMP DO,pelagic,NA,NA
200,1993-07-25,8,DO_mgl,8.3,actual,LMP DO,pelagic,NA,NA
200,1995-05-26,1,temp_C,13.9,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,5,temp_C,20,actual,LMP DO,pelagic,NA,NA
200,2014-08-19,2,temp_C,20.9,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,8,DO_mgl,9.229999999999999,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,12,DO_mgl,7.56,actual,LMP DO,pelagic,NA,NA
200,2011-06-21,17,temp_C,9.1,actual,LMP DO,pelagic,NA,NA
200,2012-07-23,5,DO_mgl,7.89,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,20,DO_mgl,11,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,11,DO_pctsat,66.5,actual,LMP DO,pelagic,NA,NA
200,1995-05-26,2,temp_C,13.5,actual,LMP DO,pelagic,NA,NA
200,2011-06-21,13,temp_C,9.6,actual,LMP DO,pelagic,NA,NA
200,2014-09-15,12,DO_pctsat,57,actual,LMP DO,pelagic,NA,NA
200,1993-08-22,7,DO_mgl,8.2,actual,LMP DO,pelagic,NA,NA
200,1993-07-25,5,temp_C,20.5,actual,LMP DO,pelagic,NA,NA
200,2013-09-17,2,DO_pctsat,92.4,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,1,DO_pctsat,104.2,actual,LMP DO,pelagic,NA,NA
200,2011-05-31,15,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
200,2001-08-21,12,DO_pctsat,65.8,actual,LMP DO,pelagic,NA,NA
200,1992-05-26,2,DO_pctsat,95,actual,LMP DO,pelagic,NA,NA
200,2004-06-21,15,temp_C,9.9,actual,LMP DO,pelagic,NA,NA
200,2000-05-27,15,DO_pctsat,87,actual,LMP DO,pelagic,NA,NA
200,1999-09-02,5,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,2015-07-20,13,DO_pctsat,78.2,actual,LMP DO,pelagic,NA,NA
200,1997-08-11,11,temp_C,11,actual,LMP DO,pelagic,NA,NA
200,2006-10-09,6,DO_pctsat,87.1,actual,LMP DO,pelagic,NA,NA
200,2012-08-20,1,temp_C,23.9,actual,LMP DO,pelagic,NA,NA
200,2012-07-23,4,DO_mgl,7.91,actual,LMP DO,pelagic,NA,NA
200,2001-06-25,15,DO_mgl,11.3,actual,LMP DO,pelagic,NA,NA
200,2014-08-19,3,temp_C,21,actual,LMP DO,pelagic,NA,NA
200,2007-09-11,13,DO_pctsat,56,actual,LMP DO,pelagic,NA,NA
200,2009-09-01,5,DO_pctsat,95.3,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,1,DO_mgl,8.53,actual,LMP DO,pelagic,NA,NA
200,1993-08-22,11,temp_C,14.2,actual,LMP DO,pelagic,NA,NA
200,2007-09-11,11,DO_mgl,6.5,actual,LMP DO,pelagic,NA,NA
200,2007-09-11,9,DO_mgl,8.1,actual,LMP DO,pelagic,NA,NA
200,2006-10-09,1,DO_pctsat,92.1,actual,LMP DO,pelagic,NA,NA
200,2016-05-31,12,DO_pctsat,98.4,actual,LMP DO,pelagic,NA,NA
200,2003-09-22,11,DO_pctsat,73.1,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,5,DO_mgl,8.12,actual,LMP DO,pelagic,NA,NA
200,2017-06-20,0.5,DO_pctsat,100.1,actual,LMP DO,pelagic,NA,NA
200,1993-08-22,9,DO_mgl,9.6,actual,LMP DO,pelagic,NA,NA
200,2008-06-03,12,DO_mgl,15.219999999999999,actual,LMP DO,pelagic,NA,NA
200,2013-09-17,1,DO_pctsat,92.8,actual,LMP DO,pelagic,NA,NA
200,2003-08-18,12,DO_pctsat,81.8,actual,LMP DO,pelagic,NA,NA
200,1996-05-22,18,temp_C,7.5,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,5,DO_pctsat,100.7,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,6,temp_C,20,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,2,DO_pctsat,99.2,actual,LMP DO,pelagic,NA,NA
200,2012-07-23,10,DO_mgl,7.96,actual,LMP DO,pelagic,NA,NA
200,2002-07-29,17,DO_mgl,8.239999999999998,actual,LMP DO,pelagic,NA,NA
200,2014-08-19,15,DO_mgl,6.619999999999999,actual,LMP DO,pelagic,NA,NA
200,1996-05-22,3,DO_pctsat,108,actual,LMP DO,pelagic,NA,NA
200,2003-08-18,14,DO_pctsat,71.1,actual,LMP DO,pelagic,NA,NA
200,2017-07-18,2,DO_mgl,8.53,actual,LMP DO,pelagic,NA,NA
200,2013-09-17,1,DO_mgl,8.56,actual,LMP DO,pelagic,NA,NA
200,2007-06-11,17,temp_C,8,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,7.5,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,3,DO_mgl,8.9,actual,LMP DO,pelagic,NA,NA
200,2007-09-11,15,DO_pctsat,55,actual,LMP DO,pelagic,NA,NA
200,2007-09-11,12,DO_pctsat,58,actual,LMP DO,pelagic,NA,NA
200,1992-08-28,14,temp_C,6.9,actual,LMP DO,pelagic,NA,NA
200,2001-07-23,13,temp_C,9.5,actual,LMP DO,pelagic,NA,NA
200,2011-06-21,14,temp_C,9.4,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,16,DO_pctsat,73,actual,LMP DO,pelagic,NA,NA
200,1987-07-01,8.5,temp_C,15,actual,LMP DO,pelagic,NA,NA
200,1999-10-12,1,DO_pctsat,97,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,1,DO_mgl,7.74,actual,LMP DO,pelagic,NA,NA
200,1996-05-22,20,temp_C,7.5,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,15,DO_pctsat,47,actual,LMP DO,pelagic,NA,NA
200,2010-07-12,17,temp_C,10.7,actual,LMP DO,pelagic,NA,NA
200,1992-05-26,1,DO_pctsat,95,actual,LMP DO,pelagic,NA,NA
200,2012-07-23,14,DO_mgl,6.359999999999999,actual,LMP DO,pelagic,NA,NA
200,2001-08-21,10,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
200,2012-07-23,11,DO_mgl,7.56,actual,LMP DO,pelagic,NA,NA
200,2012-07-23,7,DO_mgl,8.59,actual,LMP DO,pelagic,NA,NA
200,2001-07-23,14,temp_C,9.1,actual,LMP DO,pelagic,NA,NA
200,2001-07-23,12,temp_C,10,actual,LMP DO,pelagic,NA,NA
200,1995-06-16,14,temp_C,8.9,actual,LMP DO,pelagic,NA,NA
200,2013-08-19,6,temp_C,21.4,actual,LMP DO,pelagic,NA,NA
200,2019-10-15,19.084,temp_C,10.4,actual,LMP DO,pelagic,NA,NA
200,2019-10-15,20.005,temp_C,10.3,actual,LMP DO,pelagic,NA,NA
200,2000-08-13,16,DO_mgl,5,actual,LMP DO,pelagic,NA,NA
