date,stream_no,TP_mmolm3,TN_mmolm3,DOC_mmolm3,flag,source
2003-09-07,670,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2003-08-11,835,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2003-08-11,830,1.3237010513511744,NA,NA,NA,LSPA LMP VLAP
2003-08-06,540,1.0331325278838435,NA,NA,NA,LSPA LMP VLAP
2003-08-05,800,0.7748493959128826,NA,NA,NA,LSPA LMP VLAP
2003-08-05,805,0.6779932214237723,NA,NA,NA,LSPA LMP VLAP
2003-08-05,670,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
2003-08-05,505,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2003-08-05,720,0.548851655438292,NA,NA,NA,LSPA LMP VLAP
2003-07-16,790,0.7748493959128826,NA,NA,NA,LSPA LMP VLAP
2003-07-09,805,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2003-07-09,800,0.7748493959128826,NA,NA,NA,LSPA LMP VLAP
2003-07-08,505,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2003-07-08,540,1.0654179193802136,NA,NA,NA,LSPA LMP VLAP
2003-07-07,830,0.8717055704019929,NA,NA,NA,LSPA LMP VLAP
2003-07-07,835,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2003-07-06,720,1.3237010513511744,NA,NA,NA,LSPA LMP VLAP
2003-06-08,835,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2003-06-08,830,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2003-06-03,670,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2003-06-03,505,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2003-06-03,800,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2003-06-03,805,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2003-06-03,510,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2003-06-02,720,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2003-06-02,540,0.7425640044165124,NA,NA,NA,LSPA LMP VLAP
2003-05-14,760,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2003-05-07,788,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2003-05-06,790,0.548851655438292,NA,NA,NA,LSPA LMP VLAP
2003-05-06,670,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2003-05-06,510,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2003-05-06,505,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2003-05-06,720,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2003-05-04,540,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2003-05-04,800,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2003-05-04,805,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2003-05-01,830,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2003-05-01,835,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2002-10-09,720,2.647402102702349,NA,NA,NA,LSPA LMP VLAP
2002-10-08,830,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2002-10-08,670,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2002-10-08,835,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2002-10-08,805,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2002-10-08,800,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
2002-10-07,505,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2002-09-10,720,0.6779932214237723,NA,NA,NA,LSPA LMP VLAP
2002-09-09,830,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2002-09-09,670,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2002-09-09,835,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2002-09-09,505,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2002-08-07,790,0.6779932214237723,NA,NA,NA,LSPA LMP VLAP
2002-08-07,788,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2002-08-05,720,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2002-08-05,830,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2002-08-05,670,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2002-08-05,505,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2002-08-04,540,1.3559864428475445,NA,NA,NA,LSPA LMP VLAP
2002-07-17,505,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2002-07-09,788,0.9685617448911031,NA,NA,NA,LSPA LMP VLAP
2002-07-09,760,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2002-07-09,790,0.7425640044165124,NA,NA,NA,LSPA LMP VLAP
2002-07-08,835,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2002-07-08,720,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2002-07-08,800,0.8717055704019929,NA,NA,NA,LSPA LMP VLAP
2002-07-08,830,0.8394201789056227,NA,NA,NA,LSPA LMP VLAP
2002-07-08,670,0.7102786129201423,NA,NA,NA,LSPA LMP VLAP
2002-07-08,805,1.2268448768620641,NA,NA,NA,LSPA LMP VLAP
2002-06-11,790,1.5819841833221353,NA,NA,NA,LSPA LMP VLAP
2002-06-10,790,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2002-06-05,800,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2002-06-05,805,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2002-06-04,830,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2002-06-04,670,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2002-06-04,540,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2002-06-04,835,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2002-06-04,760,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2002-06-03,510,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2002-06-03,505,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2002-06-02,720,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2002-05-01,790,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2002-05-01,670,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2002-05-01,788,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2002-04-30,835,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2002-04-30,830,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2002-04-29,830,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2002-04-29,505,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2002-04-29,510,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2002-04-28,720,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2002-04-28,540,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2001-10-15,790,1.3559864428475445,NA,NA,NA,LSPA LMP VLAP
2001-10-15,788,1.194559485365694,NA,NA,NA,LSPA LMP VLAP
2001-10-15,830,1.194559485365694,NA,NA,NA,LSPA LMP VLAP
2001-10-02,790,0.7102786129201423,NA,NA,NA,LSPA LMP VLAP
2001-10-02,788,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2001-10-02,505,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2001-10-02,720,0.903990961898363,NA,NA,NA,LSPA LMP VLAP
2001-10-02,670,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2001-10-02,835,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2001-10-01,800,0.7102786129201423,NA,NA,NA,LSPA LMP VLAP
2001-10-01,805,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2001-10-01,830,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2001-09-30,540,0.8071347874092527,NA,NA,NA,LSPA LMP VLAP
2001-09-05,720,0.8717055704019929,NA,NA,NA,LSPA LMP VLAP
2001-09-04,505,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2001-09-04,830,0.7425640044165124,NA,NA,NA,LSPA LMP VLAP
2001-09-04,835,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2001-09-04,670,2.4859751452204986,NA,NA,NA,LSPA LMP VLAP
2001-09-03,540,1.9371234897822063,NA,NA,NA,LSPA LMP VLAP
2001-08-20,788,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2001-08-20,790,0.8071347874092527,NA,NA,NA,LSPA LMP VLAP
2001-08-08,505,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2001-08-08,760,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
2001-08-08,805,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2001-08-08,800,1.2268448768620641,NA,NA,NA,LSPA LMP VLAP
2001-08-07,720,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2001-08-06,670,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2001-08-06,835,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2001-08-06,830,0.6779932214237723,NA,NA,NA,LSPA LMP VLAP
2001-07-26,790,1.9371234897822063,NA,NA,NA,LSPA LMP VLAP
2001-07-26,830,2.163121230256797,NA,NA,NA,LSPA LMP VLAP
2001-07-17,790,1.097703310876584,NA,NA,NA,LSPA LMP VLAP
2001-07-17,510,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
2001-07-17,830,1.4205572258402845,NA,NA,NA,LSPA LMP VLAP
2001-07-17,505,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
2001-07-10,800,1.1299887023729538,NA,NA,NA,LSPA LMP VLAP
2001-07-10,830,1.3559864428475445,NA,NA,NA,LSPA LMP VLAP
2001-07-10,835,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2001-07-10,720,1.5819841833221353,NA,NA,NA,LSPA LMP VLAP
2001-07-10,805,0.7425640044165124,NA,NA,NA,LSPA LMP VLAP
2001-07-09,670,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2001-06-13,790,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2001-06-13,670,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
2001-06-13,788,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2001-06-13,830,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2001-06-13,835,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2001-06-12,720,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2001-06-12,760,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2001-06-11,830,1.4851280088330248,NA,NA,NA,LSPA LMP VLAP
2001-06-11,800,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2001-06-11,805,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2001-06-10,540,0.7425640044165124,NA,NA,NA,LSPA LMP VLAP
2001-06-05,510,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2001-06-05,505,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-10-10,505,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-10-10,670,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2000-10-10,790,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2000-10-10,800,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2000-10-10,830,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2000-10-10,835,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-10-10,760,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-10-10,540,0.7102786129201423,NA,NA,NA,LSPA LMP VLAP
2000-09-19,790,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
2000-09-19,800,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2000-09-15,830,1.7434111408039858,NA,NA,NA,LSPA LMP VLAP
2000-09-15,800,1.0654179193802136,NA,NA,NA,LSPA LMP VLAP
2000-09-15,790,2.0016942727749467,NA,NA,NA,LSPA LMP VLAP
2000-09-14,760,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-09-12,505,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-09-12,800,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2000-09-12,835,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2000-09-12,830,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2000-09-12,510,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2000-09-12,805,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2000-09-10,670,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2000-09-05,510,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-09-05,505,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-08-30,540,0.7748493959128826,NA,NA,NA,LSPA LMP VLAP
2000-08-30,830,0.8394201789056227,NA,NA,NA,LSPA LMP VLAP
2000-08-30,835,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-08-29,790,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
2000-08-29,805,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2000-08-29,720,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2000-08-29,788,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2000-08-29,800,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2000-08-28,670,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2000-08-16,505,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-08-16,510,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2000-08-09,800,0.6779932214237723,NA,NA,NA,LSPA LMP VLAP
2000-08-08,670,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
2000-08-08,540,0.548851655438292,NA,NA,NA,LSPA LMP VLAP
2000-08-08,830,0.8717055704019929,NA,NA,NA,LSPA LMP VLAP
2000-08-08,835,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-08-08,720,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2000-08-07,800,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2000-08-07,805,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2000-08-01,830,0.8717055704019929,NA,NA,NA,LSPA LMP VLAP
2000-07-31,830,1.097703310876584,NA,NA,NA,LSPA LMP VLAP
2000-07-18,790,0.9362763533947331,NA,NA,NA,LSPA LMP VLAP
2000-07-18,800,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2000-07-18,830,1.2914156598548046,NA,NA,NA,LSPA LMP VLAP
2000-07-17,670,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2000-07-17,800,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2000-07-17,505,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-07-17,805,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
2000-07-17,510,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2000-07-17,540,0.8717055704019929,NA,NA,NA,LSPA LMP VLAP
2000-07-17,830,1.0654179193802136,NA,NA,NA,LSPA LMP VLAP
2000-07-17,835,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-07-16,790,5.617658120368398,NA,NA,NA,LSPA LMP VLAP
2000-07-16,720,0.9685617448911031,NA,NA,NA,LSPA LMP VLAP
2000-06-28,760,0.8717055704019929,NA,NA,NA,LSPA LMP VLAP
2000-06-27,720,0.8394201789056227,NA,NA,NA,LSPA LMP VLAP
2000-06-26,805,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2000-06-26,800,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2000-06-26,670,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-06-26,510,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2000-06-26,540,1.7434111408039858,NA,NA,NA,LSPA LMP VLAP
2000-06-26,830,1.3237010513511744,NA,NA,NA,LSPA LMP VLAP
2000-06-26,790,2.066265055767687,NA,NA,NA,LSPA LMP VLAP
2000-06-26,835,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2000-06-26,505,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2000-06-07,670,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
2000-06-06,790,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2000-06-06,800,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2000-06-06,760,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-06-06,505,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2000-06-06,510,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2000-06-05,830,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2000-06-05,835,0,NA,NA,BDL,LSPA LMP VLAP
2000-06-05,720,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2000-06-05,540,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2000-05-23,510,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-05-23,505,0.03228539149637011,NA,NA,BDL,LSPA LMP VLAP
2000-05-17,788,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-05-17,670,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2000-05-17,790,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-05-16,790,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-05-16,540,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-05-16,835,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-05-16,720,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-05-16,800,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2000-05-16,830,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-05-15,760,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-05-14,805,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-05-14,800,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2000-04-26,720,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2000-04-25,805,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-04-25,510,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2000-04-25,760,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-04-25,800,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2000-04-25,505,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2000-04-25,790,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-04-24,835,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2000-04-24,830,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-04-24,540,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-04-24,670,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-04-11,760,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-04-11,805,1.0008471363874734,NA,NA,NA,LSPA LMP VLAP
2000-04-11,800,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-04-11,790,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2000-04-10,670,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2000-04-10,510,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2000-04-10,540,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
2000-04-10,830,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2000-04-10,505,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-04-10,835,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2000-04-09,720,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
2000-04-05,760,0,NA,NA,BDL,LSPA LMP VLAP
2000-04-04,790,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
2000-04-04,505,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-04-04,788,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2000-04-04,800,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2000-04-04,510,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2000-04-03,805,3.615963847593452,NA,NA,NA,LSPA LMP VLAP
2000-04-03,800,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
2000-04-02,835,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-04-02,540,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2000-04-02,720,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-04-02,830,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2000-03-29,760,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2000-03-29,790,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
2000-03-29,800,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
2000-03-29,788,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2000-03-28,830,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
2000-03-28,800,4.810523332959146,NA,NA,NA,LSPA LMP VLAP
2000-03-28,670,11.881024070664198,NA,NA,NA,LSPA LMP VLAP
2000-03-28,790,4.842808724455516,NA,NA,NA,LSPA LMP VLAP
2000-03-27,505,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-03-27,800,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
2000-03-27,510,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2000-03-27,805,1.0654179193802136,NA,NA,NA,LSPA LMP VLAP
2000-03-26,830,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2000-03-26,540,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2000-03-26,835,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-03-21,790,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-03-21,788,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-03-21,800,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
2000-03-21,805,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
2000-03-20,505,0.03228539149637011,NA,NA,BDL,LSPA LMP VLAP
2000-03-20,510,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2000-03-20,540,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
2000-03-20,835,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2000-03-20,760,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-03-14,800,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-03-14,510,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
2000-03-14,505,0.03228539149637011,NA,NA,BDL,LSPA LMP VLAP
2000-03-14,790,0.03228539149637011,NA,NA,BDL,LSPA LMP VLAP
2000-02-29,720,0.16142695748185057,NA,NA,NA,LSPA LMP VLAP
2000-02-29,510,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2000-02-29,540,0.7102786129201423,NA,NA,NA,LSPA LMP VLAP
2000-02-29,670,0.7425640044165124,NA,NA,NA,LSPA LMP VLAP
2000-02-29,505,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
2000-02-29,800,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
2000-02-29,640,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
2000-02-29,805,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
2000-02-29,835,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
2000-02-29,790,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
2000-02-29,788,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
2000-02-29,760,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
1999-10-20,790,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
1999-10-20,720,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
1999-10-20,800,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
1999-10-19,510,0.06457078299274022,NA,NA,BDL,LSPA LMP VLAP
1999-10-19,505,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
1999-10-18,805,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
1999-10-18,670,0.8394201789056227,NA,NA,NA,LSPA LMP VLAP
1999-10-18,800,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
1999-09-30,788,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
1999-09-30,805,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
1999-09-30,800,0.7748493959128826,NA,NA,NA,LSPA LMP VLAP
1999-09-30,790,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
1999-09-28,760,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
1999-09-27,670,0.35513930646007114,NA,NA,NA,LSPA LMP VLAP
1999-09-27,510,0.4519954809491815,NA,NA,NA,LSPA LMP VLAP
1999-09-27,505,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
1999-09-08,505,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
1999-09-07,670,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
1999-09-02,720,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
1999-08-18,788,0.7102786129201423,NA,NA,NA,LSPA LMP VLAP
1999-08-18,790,0.7425640044165124,NA,NA,NA,LSPA LMP VLAP
1999-08-16,835,0.12914156598548043,NA,NA,BDL,LSPA LMP VLAP
1999-08-16,670,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
1999-08-16,670,0.41971008945281135,NA,NA,NA,LSPA LMP VLAP
1999-08-16,830,0.8394201789056227,NA,NA,NA,LSPA LMP VLAP
1999-08-16,540,2.9056852346733097,NA,NA,NA,LSPA LMP VLAP
1999-07-27,670,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
1999-07-26,505,0.09685617448911032,NA,NA,BDL,LSPA LMP VLAP
1999-07-19,830,2.841114451680569,NA,NA,NA,LSPA LMP VLAP
1999-07-12,720,4.842808724455516,NA,NA,NA,LSPA LMP VLAP
1999-07-07,505,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
1999-07-07,800,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
1999-06-16,670,0.5165662639419217,NA,NA,NA,LSPA LMP VLAP
1999-06-15,760,0.290568523467331,NA,NA,NA,LSPA LMP VLAP
1999-06-15,515,0.19371234897822065,NA,NA,NA,LSPA LMP VLAP
1999-06-15,510,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
1999-06-15,505,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
1999-06-14,805,0.6134224384310321,NA,NA,NA,LSPA LMP VLAP
1999-06-14,800,0.581137046934662,NA,NA,NA,LSPA LMP VLAP
1999-06-09,720,0.903990961898363,NA,NA,NA,LSPA LMP VLAP
1999-05-27,670,0.25828313197096087,NA,NA,NA,LSPA LMP VLAP
1999-05-27,720,0.3874246979564413,NA,NA,NA,LSPA LMP VLAP
1999-05-27,790,0.32285391496370114,NA,NA,NA,LSPA LMP VLAP
1999-05-27,788,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
1999-05-26,510,0.48428087244555157,NA,NA,NA,LSPA LMP VLAP
1999-05-25,760,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
1999-05-25,505,0.22599774047459076,NA,NA,NA,LSPA LMP VLAP
1999-05-24,805,0.548851655438292,NA,NA,NA,LSPA LMP VLAP
1999-05-24,800,0.6457078299274023,NA,NA,NA,LSPA LMP VLAP
