datetime,do_mgl,temp_degC,hobodo_flag,location
2018-07-23 07:15:00,8.229999999999999,23.2,,loon
2018-07-23 07:30:00,8.219999999999999,23.22,,loon
2018-07-23 07:45:00,8.219999999999999,23.22,,loon
2018-07-23 08:00:00,8.219999999999999,23.22,,loon
2018-07-23 08:15:00,8.229999999999999,23.22,,loon
2018-07-23 08:30:00,8.229999999999999,23.22,,loon
2018-07-23 08:45:00,8.229999999999999,23.24,,loon
2018-07-23 09:00:00,8.239999999999998,23.24,,loon
2018-07-23 09:15:00,8.239999999999998,23.24,,loon
2018-07-23 09:30:00,8.239999999999998,23.24,,loon
2018-07-23 09:45:00,8.25,23.22,,loon
2018-07-23 10:00:00,8.239999999999998,23.24,,loon
2018-07-23 10:15:00,8.26,23.22,,loon
2018-07-23 10:30:00,8.25,23.24,,loon
2018-07-23 10:45:00,8.27,23.24,,loon
2018-07-23 11:00:00,8.3,23.24,,loon
2018-07-23 11:15:00,8.27,23.259999999999998,,loon
2018-07-23 11:30:00,8.29,23.24,,loon
2018-07-23 11:45:00,8.31,23.24,,loon
2018-07-23 12:00:00,8.32,23.259999999999998,,loon
2018-07-23 12:15:00,8.33,23.3,,loon
2018-07-23 12:30:00,8.32,23.36,,loon
2018-07-23 12:45:00,8.32,23.38,,loon
2018-07-23 13:00:00,8.32,23.38,,loon
2018-07-23 13:15:00,8.32,23.4,,loon
2018-07-23 13:30:00,8.32,23.439999999999998,,loon
2018-07-23 13:45:00,8.33,23.439999999999998,,loon
2018-07-23 14:00:00,8.32,23.439999999999998,,loon
2018-07-23 14:15:00,8.33,23.439999999999998,,loon
2018-07-23 14:30:00,8.33,23.439999999999998,,loon
2018-07-23 14:45:00,8.33,23.439999999999998,,loon
2018-07-23 15:00:00,8.33,23.439999999999998,,loon
2018-07-23 15:15:00,8.33,23.439999999999998,,loon
2018-07-23 15:30:00,8.33,23.479999999999997,,loon
2018-07-23 15:45:00,8.33,23.459999999999997,,loon
2018-07-23 16:00:00,8.34,23.479999999999997,,loon
2018-07-23 16:15:00,8.34,23.5,,loon
2018-07-23 16:30:00,8.34,23.54,,loon
2018-07-23 16:45:00,8.34,23.56,,loon
2018-07-23 17:00:00,8.34,23.54,,loon
2018-07-23 17:15:00,8.34,23.52,,loon
2018-07-23 17:30:00,8.34,23.5,,loon
2018-07-23 17:45:00,8.33,23.5,,loon
2018-07-23 18:00:00,8.33,23.5,,loon
2018-07-23 18:15:00,8.33,23.5,,loon
2018-07-23 18:30:00,8.33,23.5,,loon
2018-07-23 18:45:00,8.33,23.5,,loon
2018-07-23 19:00:00,8.33,23.5,,loon
2018-07-23 19:15:00,8.34,23.5,,loon
2018-07-23 19:30:00,8.33,23.5,,loon
2018-07-23 19:45:00,8.33,23.479999999999997,,loon
2018-07-23 20:00:00,8.32,23.459999999999997,,loon
2018-07-23 20:15:00,8.33,23.459999999999997,,loon
2018-07-23 20:30:00,8.32,23.459999999999997,,loon
2018-07-23 20:45:00,8.33,23.459999999999997,,loon
2018-07-23 21:00:00,8.32,23.459999999999997,,loon
2018-07-23 21:15:00,8.31,23.439999999999998,,loon
2018-07-23 21:30:00,8.33,23.439999999999998,,loon
2018-07-23 21:45:00,8.32,23.439999999999998,,loon
2018-07-23 22:00:00,8.32,23.419999999999998,,loon
2018-07-23 22:15:00,8.33,23.4,,loon
2018-07-23 22:30:00,8.32,23.4,,loon
2018-07-23 22:45:00,8.32,23.4,,loon
2018-07-23 23:00:00,8.32,23.4,,loon
2018-07-23 23:15:00,8.32,23.4,,loon
2018-07-23 23:30:00,8.32,23.4,,loon
2018-07-23 23:45:00,8.31,23.38,,loon
2018-07-24 00:00:00,8.31,23.38,,loon
2018-07-24 00:15:00,8.3,23.4,,loon
2018-07-24 00:30:00,8.31,23.4,,loon
2018-07-24 00:45:00,8.3,23.419999999999998,,loon
2018-07-24 01:00:00,8.3,23.419999999999998,,loon
2018-07-24 01:15:00,8.3,23.419999999999998,,loon
2018-07-24 01:30:00,8.3,23.419999999999998,,loon
2018-07-24 01:45:00,8.3,23.419999999999998,,loon
2018-07-24 02:00:00,8.3,23.419999999999998,,loon
2018-07-24 02:15:00,8.29,23.419999999999998,,loon
2018-07-24 02:30:00,8.29,23.419999999999998,,loon
2018-07-24 02:45:00,8.3,23.419999999999998,,loon
2018-07-24 03:00:00,8.29,23.419999999999998,,loon
2018-07-24 03:15:00,8.3,23.419999999999998,,loon
2018-07-24 03:30:00,8.3,23.419999999999998,,loon
2018-07-24 03:45:00,8.29,23.419999999999998,,loon
2018-07-24 04:00:00,8.3,23.419999999999998,,loon
2018-07-24 04:15:00,8.28,23.419999999999998,,loon
2018-07-24 04:30:00,8.28,23.419999999999998,,loon
2018-07-24 04:45:00,8.27,23.439999999999998,,loon
2018-07-24 05:00:00,8.28,23.419999999999998,,loon
2018-07-24 05:15:00,8.27,23.419999999999998,,loon
2018-07-24 05:30:00,8.27,23.419999999999998,,loon
2018-07-24 05:45:00,8.27,23.439999999999998,,loon
2018-07-24 06:00:00,8.28,23.439999999999998,,loon
2018-07-24 06:15:00,8.27,23.439999999999998,,loon
2018-07-24 06:30:00,8.28,23.439999999999998,,loon
2018-07-24 06:45:00,8.28,23.459999999999997,,loon
2018-07-24 07:00:00,8.26,23.459999999999997,,loon
2018-07-24 07:15:00,8.27,23.459999999999997,,loon
2018-07-24 07:30:00,8.27,23.459999999999997,,loon
2018-07-24 07:45:00,8.27,23.479999999999997,,loon
2018-07-24 08:00:00,8.27,23.479999999999997,,loon
2018-07-24 08:15:00,8.27,23.5,,loon
2018-07-24 08:30:00,8.28,23.5,,loon
2018-07-24 08:45:00,8.28,23.5,,loon
2018-07-24 09:00:00,8.28,23.5,,loon
2018-07-24 09:15:00,8.28,23.54,,loon
2018-07-24 09:30:00,8.28,23.54,,loon
2018-07-24 09:45:00,8.29,23.56,,loon
2018-07-24 10:00:00,8.29,23.54,,loon
2018-07-24 10:15:00,8.29,23.54,,loon
2018-07-24 10:30:00,8.29,23.54,,loon
2018-07-24 10:45:00,8.28,23.56,,loon
2018-07-24 11:00:00,8.29,23.58,,loon
2018-07-24 11:15:00,8.29,23.62,,loon
2018-07-24 11:30:00,8.3,23.6,,loon
2018-07-24 11:45:00,8.3,23.6,,loon
2018-07-24 12:00:00,8.3,23.62,,loon
2018-07-24 12:15:00,8.3,23.6,,loon
2018-07-24 12:30:00,8.31,23.58,,loon
2018-07-24 12:45:00,8.31,23.56,,loon
2018-07-24 13:00:00,8.32,23.5,,loon
2018-07-24 13:15:00,8.33,23.5,,loon
2018-07-24 13:30:00,8.360000000000001,23.6,,loon
2018-07-24 13:45:00,8.33,23.66,,loon
2018-07-24 14:00:00,8.34,23.62,,loon
2018-07-24 14:15:00,8.34,23.64,,loon
2018-07-24 14:30:00,8.34,23.6,,loon
2018-07-24 14:45:00,8.34,23.6,,loon
2018-07-24 15:00:00,8.350000000000001,23.66,,loon
2018-07-24 15:15:00,8.34,23.7,,loon
2018-07-24 15:30:00,8.350000000000001,23.72,,loon
2018-07-24 15:45:00,8.34,23.72,,loon
2018-07-24 16:00:00,8.34,23.7,,loon
2018-07-24 16:15:00,8.350000000000001,23.68,,loon
2018-07-24 16:30:00,8.350000000000001,23.66,,loon
2018-07-24 16:45:00,8.350000000000001,23.66,,loon
2018-07-24 17:00:00,8.350000000000001,23.66,,loon
2018-07-24 17:15:00,8.350000000000001,23.66,,loon
2018-07-24 17:30:00,8.370000000000001,23.66,,loon
2018-07-24 17:45:00,8.360000000000001,23.68,,loon
2018-07-24 18:00:00,8.350000000000001,23.68,,loon
2018-07-24 18:15:00,8.350000000000001,23.66,,loon
2018-07-24 18:30:00,8.350000000000001,23.66,,loon
2018-07-24 18:45:00,8.360000000000001,23.66,,loon
2018-07-24 19:00:00,8.360000000000001,23.64,,loon
2018-07-24 19:15:00,8.360000000000001,23.64,,loon
2018-07-24 19:30:00,8.350000000000001,23.62,,loon
2018-07-24 19:45:00,8.350000000000001,23.62,,loon
2018-07-24 20:00:00,8.34,23.62,,loon
2018-07-24 20:15:00,8.34,23.6,,loon
2018-07-24 20:30:00,8.350000000000001,23.6,,loon
2018-07-24 20:45:00,8.34,23.6,,loon
2018-07-24 21:00:00,8.33,23.6,,loon
2018-07-24 21:15:00,8.33,23.6,,loon
2018-07-24 21:30:00,8.33,23.6,,loon
2018-07-24 21:45:00,8.33,23.6,,loon
2018-07-24 22:00:00,8.33,23.6,,loon
2018-07-24 22:15:00,8.33,23.6,,loon
2018-07-24 22:30:00,8.32,23.6,,loon
2018-07-24 22:45:00,8.33,23.6,,loon
2018-07-24 23:00:00,8.32,23.62,,loon
2018-07-24 23:15:00,8.31,23.62,,loon
2018-07-24 23:30:00,8.32,23.62,,loon
2018-07-24 23:45:00,8.31,23.64,,loon
2018-07-25 00:00:00,8.31,23.64,,loon
2018-07-25 00:15:00,8.32,23.64,,loon
2018-07-25 00:30:00,8.32,23.64,,loon
2018-07-25 00:45:00,8.31,23.64,,loon
2018-07-25 01:00:00,8.31,23.68,,loon
2018-07-25 01:15:00,8.31,23.68,,loon
2018-07-25 01:30:00,8.32,23.68,,loon
2018-07-25 01:45:00,8.31,23.66,,loon
2018-07-25 02:00:00,8.31,23.64,,loon
2018-07-25 02:15:00,8.31,23.6,,loon
2018-07-25 02:30:00,8.3,23.6,,loon
2018-07-25 02:45:00,8.31,23.58,,loon
2018-07-25 03:00:00,8.32,23.58,,loon
2018-07-25 03:15:00,8.3,23.56,,loon
2018-07-25 03:30:00,8.31,23.56,,loon
2018-07-25 03:45:00,8.3,23.54,,loon
2018-07-25 04:00:00,8.31,23.54,,loon
2018-07-25 04:15:00,8.31,23.54,,loon
2018-07-25 04:30:00,8.3,23.54,,loon
2018-07-25 04:45:00,8.31,23.52,,loon
2018-07-25 05:00:00,8.3,23.52,,loon
2018-07-25 05:15:00,8.31,23.5,,loon
2018-07-25 05:30:00,8.31,23.479999999999997,,loon
2018-07-25 05:45:00,8.31,23.479999999999997,,loon
2018-07-25 06:00:00,8.31,23.479999999999997,,loon
2018-07-25 06:15:00,8.3,23.479999999999997,,loon
2018-07-25 06:30:00,8.3,23.479999999999997,,loon
2018-07-25 06:45:00,8.3,23.479999999999997,,loon
2018-07-25 07:00:00,8.3,23.479999999999997,,loon
2018-07-25 07:15:00,8.3,23.479999999999997,,loon
2018-07-25 07:30:00,8.3,23.5,,loon
2018-07-25 07:45:00,8.32,23.5,,loon
2018-07-25 08:00:00,8.3,23.5,,loon
2018-07-25 08:15:00,8.31,23.5,,loon
2018-07-25 08:30:00,8.31,23.5,,loon
2018-07-25 08:45:00,8.31,23.5,,loon
2018-07-25 09:00:00,8.32,23.52,,loon
2018-07-25 09:15:00,8.32,23.52,,loon
2018-07-25 09:30:00,8.32,23.52,,loon
2018-07-25 09:45:00,8.33,23.5,,loon
2018-07-25 10:00:00,8.32,23.52,,loon
2018-07-25 10:15:00,8.32,23.52,,loon
2018-07-25 10:30:00,8.32,23.52,,loon
2018-07-25 10:45:00,8.32,23.54,,loon
2018-07-25 11:00:00,8.32,23.54,,loon
2018-07-25 11:15:00,8.32,23.58,,loon
2018-07-25 11:30:00,8.31,23.66,,loon
2018-07-25 11:45:00,8.31,23.68,,loon
2018-07-25 12:00:00,8.31,23.68,,loon
2018-07-25 12:15:00,8.31,23.72,,loon
2018-07-25 12:30:00,8.3,23.72,,loon
2018-07-25 12:45:00,8.3,23.72,,loon
2018-07-25 13:00:00,8.3,23.72,,loon
2018-07-25 13:15:00,8.29,23.72,,loon
2018-07-25 13:30:00,8.3,23.72,,loon
2018-07-25 13:45:00,8.31,23.7,,loon
2018-07-25 14:00:00,8.31,23.74,,loon
2018-07-25 14:15:00,8.32,23.759999999999998,,loon
2018-07-25 14:30:00,8.33,23.779999999999998,,loon
2018-07-25 14:45:00,8.32,23.8,,loon
2018-07-25 15:00:00,8.33,23.779999999999998,,loon
2018-07-25 15:15:00,8.33,23.779999999999998,,loon
2018-07-25 15:30:00,8.33,23.759999999999998,,loon
2018-07-25 15:45:00,8.33,23.759999999999998,,loon
2018-07-25 16:00:00,8.33,23.779999999999998,,loon
2018-07-25 16:15:00,8.34,23.759999999999998,,loon
2018-07-25 16:30:00,8.34,23.759999999999998,,loon
2018-07-25 16:45:00,8.34,23.74,,loon
2018-07-25 17:00:00,8.34,23.74,,loon
2018-07-25 17:15:00,8.34,23.74,,loon
2018-07-25 17:30:00,8.350000000000001,23.74,,loon
2018-07-25 17:45:00,8.33,23.72,,loon
2018-07-25 18:00:00,8.350000000000001,23.72,,loon
2018-07-25 18:15:00,8.350000000000001,23.72,,loon
2018-07-25 18:30:00,8.350000000000001,23.7,,loon
2018-07-25 18:45:00,8.34,23.7,,loon
2018-07-25 19:00:00,8.350000000000001,23.7,,loon
2018-07-25 19:15:00,8.34,23.68,,loon
2018-07-25 19:30:00,8.350000000000001,23.68,,loon
2018-07-25 19:45:00,8.34,23.68,,loon
2018-07-25 20:00:00,8.34,23.68,,loon
2018-07-25 20:15:00,8.34,23.68,,loon
2018-07-25 20:30:00,8.33,23.68,,loon
2018-07-25 20:45:00,8.32,23.66,,loon
2018-07-25 21:00:00,8.33,23.66,,loon
2018-07-25 21:15:00,8.34,23.66,,loon
2018-07-25 21:30:00,8.33,23.68,,loon
2018-07-25 21:45:00,8.32,23.68,,loon
2018-07-25 22:00:00,8.33,23.68,,loon
2018-07-25 22:15:00,8.33,23.68,,loon
2018-07-25 22:30:00,8.32,23.68,,loon
2018-07-25 22:45:00,8.32,23.68,,loon
2018-07-25 23:00:00,8.3,23.68,,loon
2018-07-25 23:15:00,8.3,23.68,,loon
2018-07-25 23:30:00,8.3,23.68,,loon
2018-07-25 23:45:00,8.29,23.68,,loon
2018-07-26 00:00:00,8.29,23.68,,loon
2018-07-26 00:15:00,8.29,23.68,,loon
2018-07-26 00:30:00,8.28,23.68,,loon
2018-07-26 00:45:00,8.27,23.68,,loon
2018-07-26 01:00:00,8.28,23.68,,loon
2018-07-26 01:15:00,8.27,23.68,,loon
2018-07-26 01:30:00,8.27,23.68,,loon
2018-07-26 01:45:00,8.26,23.66,,loon
2018-07-26 02:00:00,8.26,23.68,,loon
2018-07-26 02:15:00,8.26,23.68,,loon
2018-07-26 02:30:00,8.25,23.66,,loon
2018-07-26 02:45:00,8.26,23.66,,loon
2018-07-26 03:00:00,8.26,23.66,,loon
2018-07-26 03:15:00,8.27,23.66,,loon
2018-07-26 03:30:00,8.26,23.66,,loon
2018-07-26 03:45:00,8.26,23.66,,loon
2018-07-26 04:00:00,8.25,23.66,,loon
2018-07-26 04:15:00,8.26,23.66,,loon
2018-07-26 04:30:00,8.25,23.66,,loon
2018-07-26 04:45:00,8.25,23.66,,loon
2018-07-26 05:00:00,8.25,23.66,,loon
2018-07-26 05:15:00,8.25,23.64,,loon
2018-07-26 05:30:00,8.229999999999999,23.64,,loon
2018-07-26 05:45:00,8.239999999999998,23.64,,loon
2018-07-26 06:00:00,8.219999999999999,23.64,,loon
2018-07-26 06:15:00,8.209999999999999,23.64,,loon
2018-07-26 06:30:00,8.239999999999998,23.64,,loon
2018-07-26 06:45:00,8.219999999999999,23.64,,loon
2018-07-26 07:00:00,8.229999999999999,23.64,,loon
2018-07-26 07:15:00,8.219999999999999,23.64,,loon
2018-07-26 07:30:00,8.239999999999998,23.62,,loon
2018-07-26 07:45:00,8.239999999999998,23.64,,loon
2018-07-26 08:00:00,8.25,23.64,,loon
2018-07-26 08:15:00,8.25,23.66,,loon
2018-07-26 08:30:00,8.26,23.66,,loon
2018-07-26 08:45:00,8.25,23.68,,loon
2018-07-26 09:00:00,8.26,23.68,,loon
2018-07-26 09:15:00,8.27,23.7,,loon
2018-07-26 09:30:00,8.26,23.7,,loon
2018-07-26 09:45:00,8.26,23.7,,loon
2018-07-26 10:00:00,8.25,23.7,,loon
2018-07-26 10:15:00,8.28,23.7,,loon
2018-07-26 10:30:00,8.26,23.7,,loon
2018-07-26 10:45:00,8.27,23.7,,loon
2018-07-26 11:00:00,8.27,23.7,,loon
2018-07-26 11:15:00,8.27,23.7,,loon
2018-07-26 11:30:00,8.27,23.72,,loon
2018-07-26 11:45:00,8.28,23.72,,loon
2018-07-26 12:00:00,8.27,23.7,,loon
2018-07-26 12:15:00,8.28,23.72,,loon
2018-07-26 12:30:00,8.3,23.74,,loon
2018-07-26 12:45:00,8.28,23.8,,loon
2018-07-26 13:00:00,8.28,23.88,,loon
2018-07-26 13:15:00,8.27,23.88,,loon
2018-07-26 13:30:00,8.27,23.86,,loon
2018-07-26 13:45:00,8.28,23.88,,loon
2018-07-26 14:00:00,8.29,23.86,,loon
2018-07-26 14:15:00,8.29,23.82,,loon
2018-07-26 14:30:00,8.29,23.8,,loon
2018-07-26 14:45:00,8.3,23.8,,loon
2018-07-26 15:00:00,8.3,23.86,,loon
2018-07-26 15:15:00,8.29,23.88,,loon
2018-07-26 15:30:00,8.3,23.919999999999998,,loon
2018-07-26 15:45:00,8.3,23.939999999999998,,loon
2018-07-26 16:00:00,8.3,23.979999999999997,,loon
2018-07-26 16:15:00,8.3,24,,loon
2018-07-26 16:30:00,8.3,24.02,,loon
2018-07-26 16:45:00,8.3,24.02,,loon
2018-07-26 17:00:00,8.31,24.04,,loon
2018-07-26 17:15:00,8.3,24.04,,loon
2018-07-26 17:30:00,8.31,24.04,,loon
2018-07-26 17:45:00,8.31,24.02,,loon
2018-07-26 18:00:00,8.31,24.02,,loon
2018-07-26 18:15:00,8.31,24,,loon
2018-07-26 18:30:00,8.32,24,,loon
2018-07-26 18:45:00,8.33,24,,loon
2018-07-26 19:00:00,8.33,24,,loon
2018-07-26 19:15:00,8.34,24,,loon
2018-07-26 19:30:00,8.33,23.979999999999997,,loon
2018-07-26 19:45:00,8.33,23.959999999999997,,loon
2018-07-26 20:00:00,8.33,23.959999999999997,,loon
2018-07-26 20:15:00,8.32,23.959999999999997,,loon
2018-07-26 20:30:00,8.32,23.959999999999997,,loon
2018-07-26 20:45:00,8.31,23.959999999999997,,loon
2018-07-26 21:00:00,8.3,23.939999999999998,,loon
2018-07-26 21:15:00,8.29,23.939999999999998,,loon
2018-07-26 21:30:00,8.29,23.959999999999997,,loon
2018-07-26 21:45:00,8.29,23.979999999999997,,loon
2018-07-26 22:00:00,8.28,23.979999999999997,,loon
2018-07-26 22:15:00,8.28,23.979999999999997,,loon
2018-07-26 22:30:00,8.27,23.959999999999997,,loon
2018-07-26 22:45:00,8.28,23.939999999999998,,loon
2018-07-26 23:00:00,8.27,23.939999999999998,,loon
2018-07-26 23:15:00,8.28,23.919999999999998,,loon
2018-07-26 23:30:00,8.27,23.9,,loon
2018-07-26 23:45:00,8.28,23.88,,loon
2018-07-27 00:00:00,8.27,23.88,,loon
2018-07-27 00:15:00,8.28,23.86,,loon
2018-07-27 00:30:00,8.27,23.84,,loon
2018-07-27 00:45:00,8.27,23.82,,loon
2018-07-27 01:00:00,8.27,23.82,,loon
2018-07-27 01:15:00,8.26,23.8,,loon
2018-07-27 01:30:00,8.28,23.779999999999998,,loon
2018-07-27 01:45:00,8.26,23.779999999999998,,loon
2018-07-27 02:00:00,8.26,23.779999999999998,,loon
2018-07-27 02:15:00,8.25,23.759999999999998,,loon
2018-07-27 02:30:00,8.239999999999998,23.759999999999998,,loon
2018-07-27 02:45:00,8.239999999999998,23.74,,loon
2018-07-27 03:00:00,8.2,23.72,,loon
2018-07-27 03:15:00,8.209999999999999,23.72,,loon
2018-07-27 03:30:00,8.219999999999999,23.7,,loon
2018-07-27 03:45:00,8.239999999999998,23.7,,loon
2018-07-27 04:00:00,8.239999999999998,23.7,,loon
2018-07-27 04:15:00,8.239999999999998,23.7,,loon
2018-07-27 04:30:00,8.229999999999999,23.68,,loon
2018-07-27 04:45:00,8.209999999999999,23.68,,loon
2018-07-27 05:00:00,8.209999999999999,23.68,,loon
2018-07-27 05:15:00,8.19,23.68,,loon
2018-07-27 05:30:00,8.219999999999999,23.66,,loon
2018-07-27 05:45:00,8.219999999999999,23.66,,loon
2018-07-27 06:00:00,8.219999999999999,23.66,,loon
2018-07-27 06:15:00,8.239999999999998,23.66,,loon
2018-07-27 06:30:00,8.229999999999999,23.66,,loon
2018-07-27 06:45:00,8.229999999999999,23.64,,loon
2018-07-27 07:00:00,8.229999999999999,23.62,,loon
2018-07-27 07:15:00,8.26,23.64,,loon
2018-07-27 07:30:00,8.26,23.64,,loon
2018-07-27 07:45:00,8.27,23.66,,loon
2018-07-27 08:00:00,8.26,23.66,,loon
2018-07-27 08:15:00,8.26,23.68,,loon
2018-07-27 08:30:00,8.27,23.7,,loon
2018-07-27 08:45:00,8.28,23.72,,loon
2018-07-27 09:00:00,8.28,23.759999999999998,,loon
2018-07-27 09:15:00,8.29,23.82,,loon
2018-07-27 09:30:00,8.27,23.88,,loon
2018-07-27 09:45:00,8.27,23.959999999999997,,loon
2018-07-27 10:00:00,8.28,24.06,,loon
2018-07-27 10:15:00,8.28,24.1,,loon
2018-07-27 10:30:00,8.26,24.12,,loon
2018-07-27 10:45:00,8.28,24.36,,loon
2018-07-27 11:00:00,8.29,24.32,,loon
2018-07-27 11:15:00,8.28,24.32,,loon
2018-07-27 11:30:00,8.27,24.279999999999998,,loon
2018-07-27 11:45:00,8.27,24.34,,loon
2018-07-27 12:00:00,8.29,24.36,,loon
2018-07-27 12:15:00,8.27,24.419999999999998,,loon
2018-07-27 12:30:00,8.28,24.439999999999998,,loon
2018-07-27 12:45:00,8.26,24.54,,loon
2018-07-27 13:00:00,8.26,24.52,,loon
2018-07-27 13:15:00,8.26,24.479999999999997,,loon
2018-07-27 13:30:00,8.25,24.439999999999998,,loon
2018-07-27 13:45:00,8.28,24.4,,loon
2018-07-27 14:00:00,8.27,24.4,,loon
2018-07-27 14:15:00,8.28,24.4,,loon
2018-07-27 14:30:00,8.28,24.419999999999998,,loon
2018-07-27 14:45:00,8.28,24.38,,loon
2018-07-27 15:00:00,8.29,24.32,,loon
2018-07-27 15:15:00,8.3,24.32,,loon
2018-07-27 15:30:00,8.3,24.34,,loon
2018-07-27 15:45:00,8.32,24.34,,loon
2018-07-27 16:00:00,8.34,24.32,,loon
2018-07-27 16:15:00,8.28,24.22,,loon
2018-07-27 16:30:00,8.3,24,,loon
2018-07-27 16:45:00,8.31,23.959999999999997,,loon
2018-07-27 17:00:00,8.3,23.979999999999997,,loon
2018-07-27 17:15:00,8.3,24.04,,loon
2018-07-27 17:30:00,8.3,24.06,,loon
2018-07-27 17:45:00,8.29,24.06,,loon
2018-07-27 18:00:00,8.3,24.08,,loon
2018-07-27 18:15:00,8.28,24.24,,loon
2018-07-27 18:30:00,8.28,24.2,,loon
2018-07-27 18:45:00,8.27,24.16,,loon
2018-07-27 19:00:00,8.28,24.1,,loon
2018-07-27 19:15:00,8.29,24,,loon
2018-07-27 19:30:00,8.3,23.979999999999997,,loon
2018-07-27 19:45:00,8.3,23.979999999999997,,loon
2018-07-27 20:00:00,8.29,23.939999999999998,,loon
2018-07-27 20:15:00,8.29,23.939999999999998,,loon
2018-07-27 20:30:00,8.29,23.919999999999998,,loon
2018-07-27 20:45:00,8.28,23.9,,loon
2018-07-27 21:00:00,8.28,23.9,,loon
2018-07-27 21:15:00,8.28,23.88,,loon
2018-07-27 21:30:00,8.26,23.88,,loon
2018-07-27 21:45:00,8.28,23.86,,loon
2018-07-27 22:00:00,8.28,23.86,,loon
2018-07-27 22:15:00,8.29,23.9,,loon
2018-07-27 22:30:00,8.27,23.9,,loon
2018-07-27 22:45:00,8.239999999999998,23.9,,loon
2018-07-27 23:00:00,8.26,23.9,,loon
2018-07-27 23:15:00,8.219999999999999,23.9,,loon
2018-07-27 23:30:00,8.28,23.9,,loon
2018-07-27 23:45:00,8.229999999999999,23.88,,loon
2018-07-28 00:00:00,8.25,23.88,,loon
2018-07-28 00:15:00,8.27,23.86,,loon
2018-07-28 00:30:00,8.25,23.86,,loon
2018-07-28 00:45:00,8.239999999999998,23.86,,loon
2018-07-28 01:00:00,8.229999999999999,23.86,,loon
2018-07-28 01:15:00,8.25,23.84,,loon
2018-07-28 01:30:00,8.219999999999999,23.84,,loon
2018-07-28 01:45:00,8.229999999999999,23.84,,loon
2018-07-28 02:00:00,8.229999999999999,23.84,,loon
2018-07-28 02:15:00,8.239999999999998,23.82,,loon
2018-07-28 02:30:00,8.25,23.82,,loon
2018-07-28 02:45:00,8.26,23.82,,loon
2018-07-28 03:00:00,8.26,23.82,,loon
2018-07-28 03:15:00,8.26,23.82,,loon
2018-07-28 03:30:00,8.26,23.8,,loon
2018-07-28 03:45:00,8.26,23.779999999999998,,loon
2018-07-28 04:00:00,8.229999999999999,23.759999999999998,,loon
2018-07-28 04:15:00,8.229999999999999,23.74,,loon
2018-07-28 04:30:00,8.209999999999999,23.74,,loon
2018-07-28 04:45:00,8.19,23.74,,loon
2018-07-28 05:00:00,8.19,23.74,,loon
2018-07-28 05:15:00,8.18,23.7,,loon
2018-07-28 05:30:00,8.18,23.7,,loon
2018-07-28 05:45:00,8.18,23.7,,loon
2018-07-28 06:00:00,8.16,23.7,,loon
2018-07-28 06:15:00,8.139999999999999,23.7,,loon
2018-07-28 06:30:00,8.15,23.7,,loon
2018-07-28 06:45:00,8.18,23.7,,loon
2018-07-28 07:00:00,8.2,23.68,,loon
2018-07-28 07:15:00,8.209999999999999,23.7,,loon
2018-07-28 07:30:00,8.229999999999999,23.72,,loon
2018-07-28 07:45:00,8.239999999999998,23.72,,loon
2018-07-28 08:00:00,8.239999999999998,23.74,,loon
2018-07-28 08:15:00,8.239999999999998,23.779999999999998,,loon
2018-07-28 08:30:00,8.26,23.84,,loon
2018-07-28 08:45:00,8.27,23.9,,loon
2018-07-28 09:00:00,8.26,23.979999999999997,,loon
2018-07-28 09:15:00,8.26,24.02,,loon
2018-07-28 09:30:00,8.26,24.12,,loon
2018-07-28 09:45:00,8.229999999999999,24.24,,loon
2018-07-28 10:00:00,8.239999999999998,24.279999999999998,,loon
2018-07-28 10:15:00,8.27,24.36,,loon
2018-07-28 10:30:00,8.25,24.4,,loon
2018-07-28 10:45:00,8.3,24.62,,loon
2018-07-28 11:00:00,8.219999999999999,24.52,,loon
2018-07-28 11:15:00,8.18,24.74,,loon
2018-07-28 11:30:00,8.28,24.959999999999997,,loon
2018-07-28 11:45:00,8.239999999999998,24.88,,loon
2018-07-28 12:00:00,8.28,24.919999999999998,,loon
2018-07-28 12:15:00,8.19,25,,loon
2018-07-28 12:30:00,8.34,24.919999999999998,,loon
2018-07-28 12:45:00,8.219999999999999,25.06,,loon
2018-07-28 13:00:00,8.239999999999998,25.12,,loon
2018-07-28 13:15:00,8.25,25.06,,loon
2018-07-28 13:30:00,8.219999999999999,24.919999999999998,,loon
2018-07-28 13:45:00,8.2,25.1,,loon
2018-07-28 14:00:00,8.239999999999998,24.959999999999997,,loon
2018-07-28 14:15:00,8.350000000000001,24.939999999999998,,loon
2018-07-28 14:30:00,8.3,24.82,,loon
2018-07-28 14:45:00,8.26,24.8,,loon
2018-07-28 15:00:00,8.29,24.959999999999997,,loon
2018-07-28 15:15:00,8.28,24.939999999999998,,loon
2018-07-28 15:30:00,8.26,24.84,,loon
2018-07-28 15:45:00,8.27,24.919999999999998,,loon
2018-07-28 16:00:00,8.239999999999998,24.959999999999997,,loon
2018-07-28 16:15:00,8.239999999999998,24.88,,loon
2018-07-28 16:30:00,8.25,24.939999999999998,,loon
2018-07-28 16:45:00,8.27,24.9,,loon
2018-07-28 17:00:00,8.27,24.88,,loon
2018-07-28 17:15:00,8.27,24.939999999999998,,loon
2018-07-28 17:30:00,8.26,24.979999999999997,,loon
2018-07-28 17:45:00,8.26,24.959999999999997,,loon
2018-07-28 18:00:00,8.25,25,,loon
